comment,sentiment_gemini,sentiment_vader,sentiment_textblob
haha this corrupt crooked dem hack wacko judge is a joke this will all be overturned,0.0,0.6369,-0.0999999999999999
oh id love to be a fly on the wall right now at mar a lago tee hee,0.0,0.6369,0.5285714285714286
dramatic day for two of the greatest opposition leaders in the contemporary world,0.8,0.6369,0.2444444444444444
i love it when a plan comes together,1.0,0.6369,0.5
i love that judge,1.0,0.6369,0.5
id love to see dumpty asking jared for a loan,-1.0,0.6369,0.5
love it,1.0,0.6369,0.5
wow 2 gut blows in a row for trump yesterday it was terrible dictator putin today it was the honorable judge e,-0.5,0.6369,-0.45
we know he is a crook but the da is over reaching on this one huge corporations will only get fined 110 million this will probably get him reelected,-0.1,0.631,0.2
this trial is nothing but fraud,0.0,0.6259,0.0
judge engoron is a corrupt all this for political reasons i hope his going to be in cage soon hes a fake justice only in us can happen this kind of fraud trial god with donald trump god bless him and his family,-0.7,0.6258,-0.08
donald trump please sir read my message im so sorry this radical left marksist fawny wallace has did to you and i will donate my next paycheck to your campain me and my momma cant stop crying on count of what these libertarians and their cult leader joe husain biden are doing to our savior and our country we stand back and stand by with you sir the deep slate shall not prosper,0.9,0.625,-0.1166666666666666
this could not have happened to a more deserved person this is great news,1.0,0.6249,0.65
are you magats tired of all the trump winning yet hahaha,-0.7,0.6249,0.0999999999999999
donald trumpmy robbing the tax payers of the great state of new york this is election interference,-0.9,0.6249,0.4681818181818182
what a great day for the world,0.0,0.6249,0.8
great,1.0,0.6249,0.8
what a great friday,0.9,0.6249,0.8
today is a great day for accountability,0.6,0.6249,0.8
this is a great day in américa,0.85,0.6249,0.8
his lawyers did a great job,0.6,0.6249,0.8
partisan judge issues bs judgement to prevent populist president from becoming president again surprise we have truly become a banana republic,0.0,0.6249,0.45
this is great news,0.0,0.6249,0.8
and this is who you want to lead the country wow,-0.7,0.6249,0.1
everybody have a great weekend,0.0,0.6249,0.8
when trump is re elected he will pardon all of this on a fed level lol this is all for show,0.0,0.6249,0.8
humpy trumpty sat on a wall humpty trumpty had a great full,0.3,0.6249,0.575
i get the feeling he may be coming out with some new and fantastic superhero trump nfts,0.0,0.6249,0.2681818181818182
great news,1.0,0.6249,0.8
heres how smart trumps cultfollowers are they believed him when he began his political career by saying what set him apart from politicians was that he didnt need their money and theyve been giving him their money ever since,-0.6,0.6249,0.1071428571428571
this is great news hes held accountable,0.6,0.6249,0.8
make accountability great again,0.0,0.6249,0.8
another great news,1.0,0.6249,0.8
great news made my day,0.82,0.6249,0.8
make accountability great again,0.0,0.6249,0.8
awesome way to go ms james,0.0,0.6249,1.0
thanks for helping getting him elected,0.84,0.6249,0.2
maga make accountability great again,0.0,0.6249,0.8
make america great again put trump in jail 2024 and more,-0.5,0.6249,0.4000000000000001
awesome this is one of those sites that censorsdeletes comments before they even post just because they tell an unfavorable fact about potato or dems i see,-0.8333333333333334,0.6249,1.0
he will never pay a dime he will win on appeal he should sue the state of new york for 10 billion in discrimination unless they are going after every developer in the state of new york,-0.2,0.6244,0.3575757575757576
trump was a very successful crooked businessmanfraudster not anymore as of today,0.0,0.624,0.4875
the amt is ok especially if you dont have it i do however feel that a 10yr suspension of licenses in nys is more appropriate 2 or 3 yrs make s no impact in 10yrs the offspring great grands will be adults some and maybe more responsible than their predecessors they shd not be punished but their grandpa and fathers shd be,0.0,0.6232,0.4285714285714285
i would have added something even more to the award mandatory castration,-1.0,0.6204,0.5
he still didnt didnt it right lies right delusional yes,-0.6,0.6164,0.2857142857142857
it is well to remember that when any man denies justice to someone that he hates it prepares the way for justice to be denied to someone that he loves wendell willikie,0.225,0.6124,0.0
watch the support increase once again,0.0,0.6124,0.0
his sons should follow to jl all quite hes now all this winning feb 2024,0.0,0.6124,0.5
so this clown show of a trial is over for now i just have a few questions where is the money going to with no real victim is it going to help repair and clean up ny or to pay for more immigrants to come live for free,-0.5,0.6124,0.2046717171717171
only a fool would think trump would have to pay that the supreme court loves him,-0.5,0.6124,0.0
let me guess judge is nancy pelosi cousin lol what a joke oh and the judge is a republican,-0.55,0.6124,0.8
i wonder whether this will shake putins faith in him as a useful tool,-0.4,0.6124,0.3
then biden owes 5 billion lol what a joke america is now a 3rd world country,-0.5,0.6124,0.4
yet putin is a dictator persecuting his opponents very laughable november on the horizon going to be so beautiful the trumpet is blowing trlove jesusyou all,0.18,0.6104,0.0999999999999999
pamelaedwards what about the banker who said he followed their guideline and done nothing illegal whats illegal are all those illegal immigrants coming through the boader none tax paying citizens or contribute nothing to this contry thats taking resources from the anrticans people who will be held accountable for that fraud and how much it costs another question why are the illegals here america wants to know trump 2024,-0.15,0.6088,-0.22
awesome job judge thank youall this conman wants is the peoples money not a care in the world about the grassroots and the people in general,-0.327,0.6088,0.4166666666666667
crooks running our judicial system this will not lie here the people are not blind tho you wish it so,-0.6,0.607,0.25
scared to think the banks had no issue with anything but then you could have a party just dig into things and get you prosecuted super corruption going on gangster gangster moves,0.0,0.6059,0.3333333333333333
even his sons owe money too lmao,0.0,0.5994,0.6
a beautiful thing,1.0,0.5994,0.85
trump will be your president in 2024 and i will lmao,0.0,0.5994,0.6
we got trump this time lmao,0.5,0.5994,0.6
when a man is convicted with no incriminating evidence is valid proof bidens weaponized two tiered justice system is working in his favor,-1.0,0.5994,0.0
oh yes trump is already asking his followers to send him money lol and those followers still what that loser president lol,-0.75,0.5994,0.8
hes worth billions who cares,0.0,0.5994,0.3
yeah you care when he commits fraud but no other politician or government entities lmao clown show,0.0,0.5994,0.33125
im loving it,1.0,0.5994,0.6
maybe well all get lucky and putin will give him asylum,-0.85,0.5994,0.3333333333333333
justice for all tired of winning you rpist,-1.0,0.5994,0.0499999999999999
what a crock of that judge is out of his ever loving mind,0.0,0.5994,0.6
such a joke all these dummies liking this weaponized lawfair wait until the shoe is on the other foot,-0.2,0.5994,-0.0625
its a beautiful day,0.9397,0.5994,0.85
enough of this spitting on the faces of taxpayers with letitia acting like a king and adams giving money to the illegals call for their usurping,-0.4,0.5994,0.0
how does anyone in this country still support this blatant crook seriously you cant come up with someone better than this,0.0,0.5994,-0.111111111111111
superbowl and super bill what a week,0.0,0.5994,0.3333333333333333
got him you guys are clowns he will be your next president lmao,0.0,0.5994,0.3
trump is delinquent putin feel free to do whatever you want with him he cant pay his bills,-0.8,0.5988,0.4
i would encourage russia to do whatever they want with him if he cant pay up,-0.5,0.5988,0.0
what such an incredibly rich superbillionaire needed loans for is beyond me unless hes a bullionaire,-0.4,0.5984,0.1875
well i reckon he looks less orange tonight more like a red tomato guess membership fees for mar a lago golf will be going up,0.0,0.5984,0.1111111111111111
what else did trump have in common in both of his civil trials a very pretty defensive lawyer besides the judgements with lots of zeros,0.0,0.5956,0.0125
maga followers our president trump needs your support now more than ever please make you donation to the trump bailout campaign today,0.846,0.5945,0.5
where are the victims they are willing to destroy new york to throw shade on one man jeez this is so stupid this is why i swiched parties the democrats have become the party of do as we say or else nazi vibesmy prediction he appeals its overturned cause 400million in damages when there are none is a red flag smart people see through the smoke and mirrors this is clearly politically motivated because he is projected to winits gonna be a land slide victory if they keep this up cause now they just look like bullies and americans cant stand a bully,-0.4636,0.5943,-0.0570500927643784
why is the only time in history this bs law got used it was used on the leading presidential candidate governor hokem just said it wont be used again on other realtors that do the exact same thing how naive do you have to be to believe this isnt fascist hate trancends law germans know it,-1.0,0.5889,-0.1625
well for a fact this lunatic criminal satan will not pay this with his own money or if will ever pay any money from his donor or sponsor will do another delay delay his words of course we are delaying is obviously i am running for president again but will definitely will try an appeal this a win for new york but also a lost cause this money will not be paid,0.0,0.5888,0.1893939393939393
erik don jr should hit up their sis ivanka for her share that she somehow weaseled out it was clear of the 3 siblings she was the one really doing daddys bidding,-0.5,0.5859,0.15
when an honest conservator runs his businesses lawfully it will become the new chuck e cheese and even that is exaggerating their prospects,-0.7,0.5859,0.2454545454545454
trump will win regardless you have to unalive him to stophis victory,-0.8,0.5859,0.8
wow thats a lot of cabbage,0.5,0.5859,0.1
trump will go up another 5 points in the polls appeal the case and win the judge will eventually be remembered as a corrupt goofball,0.0,0.5859,0.15
can he still run for president and win,0.0,0.5859,0.8
that 1 million supporters can give trump 500 saving is worth it,0.5,0.5859,0.3
appeal pending its not over till its over not one red cent will be paid trump will win on appeal,0.6,0.5859,0.4
the amount of idiots in here is amazing,-0.6,0.5859,-0.0999999999999999
diaper don is ready for a new pair of pampers he stinks to high heaven,-0.5,0.5859,-0.0259090909090909
wow does the rnc even have that kind of money,-0.5,0.5859,0.35
wish you stop calling trump a business man it sullies that term he is a confidence man,-1.0,0.5859,0.0
wow thats a lot of zeros,0.0,0.5859,0.1
wow 443 million total in 2 weeks time,1.0,0.5859,0.05
the judge is a fooltrump will win his appeal and the presidency in 2024,-0.2,0.5859,0.8
sounds to me like new york its going to fall for sure now maybe trump should bring in a wrecking ball send more illegals,-0.5,0.5859,0.3787878787878787
traitor trump the amazing business man,-1.0,0.5859,0.6000000000000001
only 355 mil wow he got cheap away,-0.9,0.5859,0.1666666666666666
trump will win gonna be appealed communist news nazis,-0.4,0.5859,0.8
and hes still going to win the white house this year,0.5,0.5859,0.4
to quote nelson ha ha to quote vlad where my money btch,-0.5,0.5859,0.0
trump will appeal and win again,0.0,0.5859,0.8
i pay my respects to letitia james a real good job,0.3,0.5859,1.0
slap on the hand,-0.5,0.5859,0.0
lefties are easily played,0.0,0.5859,0.4333333333333333
wow thats a lot of dough,0.0,0.5859,0.1
another big win for habba,0.66,0.5859,0.4
so when doess scotus rule on this and overturn it and disbarr that judge and his lover letudhy james,0.0,0.5859,0.0
wow never run for president of usa kids,-1.0,0.5859,0.1
wow dj trump bend over and take the position,-0.5,0.5859,0.1
trump is not morally fit to be our president or the president of this great country,-0.5,0.581,0.3
it is said the banks and insurance companies never complained and that they got all their money looks like new york city does business different all the us should be wary of doing business with any of new york,0.0,0.5801,-0.0154545454545454
so i guess mara largo is only worth 18 million dollars also a victim was conjured out of thin air not one bank or financial institution claimed fraud so where is the victim hell i didnt vote for trump but i have bought a house or two ive also borrowed money using a house as collateral the bank always gets the property appraised if its business property they allow for potential profit margins when valuing your business as a black business man im sorry but this stinks to high heaven whats worse is its wasting everyones time this case will never survive appeal once it leaves ny state im a liberal but im fair if this is now what it means to be a liberal i guess its time to look at the other party,0.0,0.5789,-0.0844047619047619
is habba a dem plant djt may have hired her because shes easy on the eyes by lawyer standards but my goodness he has lost hundreds of millions of dollars behind the legal prowess of this nincompoop,-0.675,0.5789,0.0777777777777777
the trump org in ny is basically toast i wonder what will happen to all his garbage properties if theyll be put into administration or sold off the day they rip the letters off his 5th avenue property will almost be a state holiday thats for sure,-0.75,0.577,0.5
so tired of winning nobody knows more about winning than i doblah blah,0.2,0.5768,0.275
made my day so he has to come up with around 600 million cash to pay off ny e jean carrol happy to see uday usay gotta come up with 4 milion each eric better get back to pouring concreteoh wait not in ny haha,0.2,0.5747,0.375
get your credit cards out maga sheep your god needs you,-0.8,0.5719,0.0
why you dont seem to be happy,-0.3,0.5719,0.8
what exactly is he supposedly guilty of the answer isnothing at all if those he did business with testified to a fair and beneficial transaction then all is fair,0.6,0.5719,0.2875
our country is broken and corrupt i hope president trump can file an appeal god bless you president trump,0.0,0.5719,-0.45
gop donors ok you better pay up keep the flowing to ny and the lawyers,0.0,0.5719,0.5
this judge is awesome now lets see trump pay this,0.0,0.5719,1.0
this is for a president who took no money for what he was trying to help the country with who loves our country and we repay him back with horrible lies and horrible decisions by the strong corrupt democrat left this is a joke for the democrats and this is the only way they can ever win an election,-0.6,0.5719,-0.1583333333333333
happy presidents day trump,0.0,0.5719,0.8
imagine going to your bank and getting a loan the banker asks you for your collateral you offer up whatever you have to secure the loan the banks accepts the collateral against the loan you repay the loan in full are you expecting your local da to come after you years later to claim that you overvalued the collateral,0.0,0.5719,0.1875
great trump have to pay,0.6,0.5719,0.8
i bet all the businesses 45 has not paid over decades are doing a happy dance,-0.4,0.5719,0.8
happy president day pumpkin,0.5,0.5719,0.8
delicious,0.9,0.5719,1.0
trump said he is worth 10 billion so whats a measley 350m lol,0.1,0.5719,0.55
happy by pharrell httpsyoutubezbzse6n_bxssizogr2wcmdhyrnfr_,0.8,0.5719,0.8
wonderful news,1.0,0.5719,1.0
from sweden oh happy day and more to come,0.4,0.5719,0.65
d trump is business guynot politician at all america wc up please d trump is not feeting for president of america pride and corruption of d trump going together,-0.8,0.5719,0.0
you liberals celebrate your own destructionwe are now in state of conviction for non crimesamerica will fall,0.0,0.5719,0.6
the real fireworks are yet to come ivankajared having 25b will certainly be expected to return trumps conditional pardon of jareds father charles,-0.1,0.5719,0.05
love it the next conservative in the white house will be from a party that does not yet exist the gop destroyed itself from within just as they are trying to do the usa,0.0,0.5719,0.1666666666666666
instead of the mexicans paying for that huge wall maybe they can pay his huge legal bills,-0.308,0.5719,0.3333333333333334
wonderful day for joe putin go joe putin go,0.5,0.5719,1.0
trumhitler make america great again pay up mob boss victory for the usaaaaaaaaaaaaaaaaaaaaaaaaaaaa,-1.0,0.5719,0.8
this is being celebrated by people who have made fortunes off of insider trading,-0.75,0.5719,0.35
wonderful news,0.8,0.5719,1.0
delicious,0.4,0.5719,1.0
fyi this case is whats coming after everyone corruption of the present dictatorship is going to come after more businesses in ny better get your business out of ny,-0.2,0.5719,0.3333333333333333
happy friday magats,0.2,0.5719,0.8
look how happy those those faces are,0.9,0.5719,0.8
another resounding success for alina habba,1.0,0.5719,0.3
as judge judy would say perfect,0.0,0.5719,1.0
happy friday everyone,0.0,0.5719,0.8
rofl,0.0,0.5719,0.8
oh happy dayyay this is so deserving of such a con man,-0.2,0.5719,0.4666666666666666
the bucket of crabs theory wins again if i cant have it neither can you says the crab,-0.2,0.5719,0.3
would letitia be interested in running for the oval by any chance she would have my vote,0.6,0.5719,0.25
lets celebrate the judiciary system is showing signs of life,0.2,0.5719,0.0
when he wins in 2024 there will be some sweeping reforms,0.2,0.5719,0.3
so much winning,0.65,0.5688,0.5
so much winning ahahahahhaa,0.9881206568050372,0.5688,0.5
so much winning,0.7,0.5688,0.5
so much winning for donny,0.5,0.5688,0.5
so much winning,1.0,0.5688,0.5
so much winning for trump,1.0,0.5688,0.5
so much winning,1.0,0.5688,0.5
so much winning,0.666,0.5688,0.5
yessssssss 452 million in total so much winning,0.0,0.5688,0.25
so much winning,0.8,0.5688,0.5
so much winning donald,0.3583,0.5688,0.5
so much winning,1.0,0.5688,0.5
i like people that arent in infinite debt,0.0,0.5588,0.0
im so sorry for the best president in history,0.8,0.5584,0.25
sell out everything in new york all the rich people and the business if they are going to do this is to him they will do it to you,-0.14,0.5574,0.2556818181818182
thats like 1 to him oh well trump 2024,0.6,0.5574,0.0
what ever happened to immunity and impunity for the rich and famous,0.0,0.5574,0.4375
i laugh lets see how far this goes,0.4,0.5574,0.2
in his closing statement trump defense attorney chris kiser claimed that president trump relied on multimilliondollar accountants at mazars and he should get a medal for his business acumen,0.0,0.5574,0.0
going to supreme court,0.0,0.5574,0.0
i will laugh when trump is president again these liberal judges are out of their minds we the people are seeing what you are trying to do,0.0,0.5574,0.3
vote against the uniparty you the rich do not represent the masses they represent their own class,-1.0,0.5574,0.4875
supreme court will over turn it,-1.0,0.5574,0.0
im rich really really richnot anymore pal,-0.7,0.5574,0.2875
doing business for 40 years no interest in getting trump he donated to them he runs for president every black soros funded politician in the country indicts him lol,-0.3,0.5574,0.3166666666666667
wellif donnie boy is as rich as he claims this is nothing right,0.0,0.5574,0.3303571428571428
hahaha next jail time,0.0,0.5574,0.0333333333333333
the judge paid to play go trump 2024 then they all fall down oh yeah its coming cant wait,0.0,0.5574,-0.1555555555555555
im so happy the delinquent must pay more and more and more,0.75,0.5563,0.575
so happy its about time pay that bill donny,0.0,0.5563,0.8
crooked biden is running out of money so he will fine anybody to get money to pursue his fraudulent activityengoron and james are crooks just like bidenhope they all end up in jail when trump is electedyou should support trump for being an innocent victim and condemn crooks like biden and his corrupt acolytesif you want to be a proper channel you must learn to give correct news,-0.4,0.552,0.0345238095238095
he didnt rob a bank with a gun he robbed the banks with a pen and fraudulent intent to gain an advantage over the standards and norms of business ethicspractices that keeps everyone on a level playing field,-0.5,0.546,0.0
do banks not do due diligence why are the banks not suing him who is the aggrieved party why is taxpayer money being spent on this,-0.5,0.5445,-0.1125
judge engron aka eric charles banegas fannie willis aka dianna bailey steve aka sex trafficking slob mother are you guys still winning colluded together so they could collect from my trust fund slobs te ll them gow you lied on my death certificare so you could keep collecting on my trust fund,-0.7,0.5423,0.5
next case justice matters,0.0,0.5423,0.0
so many of my former family friends and neighbors still love this man and will follow him further into ruin,-0.75,0.5423,0.25
what a joke what a waste of time and money the justice system knew like all the political lobbyist knew that nothing of significance would be done typical nothing new,-0.8,0.5402,-0.0575757575757575
none of us will get a dime so who care,-0.8,0.539,0.0
trump burried the mother of his kids on his golf court so he could save taxes,-0.5,0.5367,0.0
does anyone really think this is going to matter he just got a 4 billion dollar deal approved if we really want to save democracy we need to end democracy orangeman soo bad right now,-0.5,0.5356,-0.0035714285714285
ah the judge took it easy on them now they should never cry about not having a jury trial a jury would have stuck it to them,0.0,0.5352,0.4333333333333333
these twinks will never stop crying about trump,-0.5,0.5334,-0.2
this should not be a problem for a billionaire since he swears maralago is worth more than a billion he should have no problem getting a loan for half that amount using it as collateral heehee,0.0,0.5293,0.2111111111111111
i pray every single dollar of the 355 million can be established forensically without a shadow of a doubt he doesnt have 355 million time to send out the fundraising emails,-0.8,0.5283,-0.0714285714285714
maybe nato will back him up or his new big mate the richest man in the world putin,-0.2,0.5267,0.0454545454545454
all this winning,1.0,0.5267,0.5
justice,0.7,0.5267,0.0
yay take it all,0.0,0.5267,0.0
lady justice has spoken,0.0,0.5267,0.0
two tiered justice system,-0.6,0.5267,0.0
this was more predictable than the chiefs winning the bowl,-0.2,0.5267,0.2666666666666666
this was expected from the thirdrate banana republic level court in new york the justice system in new york is political and corrupted just my opinion,-0.434,0.5267,0.0431818181818181
justice,0.0,0.5267,0.0
justice is served with more to come,1.0,0.5267,0.5
this plus barred from doing business for 3 years 3 years justice has not been served here,-0.4,0.5267,0.0
look at that the justice system actually works for ones,0.0,0.5267,0.0
there is justice after all,1.0,0.5267,0.0
two tier justice system at its finest,-1.0,0.5267,0.0
its about time some justice is given out,0.8,0.5267,0.0
lets seefraud 355 million plus other conditions83 million defammation casesstormy case going aheadtired of winning yet,-0.2,0.5267,0.1875
justice must be served,0.5,0.5267,0.0
his soninlaw can lend him the cash if hes creditworthy,0.0,0.5267,0.0
finally justice,0.0,0.5267,0.0
trump derangement syndrome runs deep in the justice system right now compromised,0.0,0.5267,0.1428571428571428
keep the justice coming because its beyond time that trump is held accountable,0.0,0.5267,0.0
renato looks pleased might have something to do with trump firing him years ago for being such a good prosecutor,0.0,0.5267,0.3999999999999999
couldnt happen to a sleazier guy justice served,-1.0,0.5267,0.0
finally some justice,0.9,0.5267,0.0
justice is coming,0.3,0.5267,0.0
this will only gain him more votes,0.2,0.5267,0.25
corrupted justice system,-0.9,0.5267,0.0
can judges be disbarred for blatant miscarrages of justice,0.0,0.5267,-0.5
the market price of an asset or service is determined by the forces of supply and demand not an inexperienced judge,0.0,0.5267,-0.1
watt r u talkin bout in the 80s time magazine said trump was not a 4 billionaire not even a billionaire they said he inflated all his properties like the trump logo was worth a billion dollars right,0.0,0.5267,0.2928571428571428
gop is winning so much this year,0.0,0.5267,0.35
the democrats have weaponized justice system,0.0,0.5267,0.0
they are doing everything they can to keep this man from winning the 2024 elections,-0.6,0.5267,0.5
so he cant run his businesses for three years and yeah people want him to run our country what the freaking heck he loves the uneducated he said it,-0.6,0.5267,0.0
has the maga grifters started a new set of donation campaigns yet please give more money to your billionaire cult god,0.0,0.5267,0.3181818181818182
i told him to be nice otherwise he would get no vaseline lol,0.0,0.5267,0.7
finally some justice for the american people now lock him up,0.9,0.5267,0.0
is justice finally catching up to mr trump,0.2,0.5267,0.6
republicans are we still winning,0.4,0.5267,0.5
justice and karma coming together finally,0.0,0.5267,0.0
rapist trump will never have to pay the 355 the laws in the us are made by the rich and powerful to protect themselves laws only apply to average citizens,-0.9,0.5261,0.13125
i highly recommend trumps book the art of the deal how to lose the house then senate then presidency republican party then 355 million trump the great fraudster vote biden,-0.5,0.5256,0.48
the entire republican party staked its future on a fraud wow this cast a glaring light on the political campaign contributors hoping to profit from the king of fraud being reelected potus the irs needs to do a deep dive into the financials of every major republican party political campaign donor i bet we can find enough unpaid taxes to fully fund social security the veterans administration address the mental health crisis and pay down a significant portion of the national debt of course us supreme court justices lavish lifestyles shall be severely curtailed,0.0,0.5209,0.0653769841269841
lol that money will never be paid and trump will be president again these ass clowns are throwing everything they got at him and they still cant get him on nothing but maybe he slandered somebody lol its a lot of money for slander,0.264,0.5187,0.8
he is so rich it is loose change to him as he clams,0.3,0.5133,0.1490384615384615
a clear biased judge since it is common practice in real estate the values were accepted by the banks and trump paid all loans on time never s real estate company was prosecuted by this us is becoming like russia venezuela and nicaragua pros securing and jailing the enemies of the regime,-0.2,0.5106,0.07
should have banned them all for at least five years to ensure he doesnt con people in ny wimpunity if he wins in 2024,-0.449032,0.5106,0.0
all these biden supporters in these comments yall gonna be sick when trump wins trump2024,-0.5,0.5106,-0.2071428571428571
yeahthat judge is sooo honest,0.6,0.5106,0.6
i dont think ya have to have proof i know in county court you are allowed 1 free knock to remove a judge,0.0,0.5106,0.4
trump doesnt know the word honest,0.0,0.5106,0.6
trump2024 beloved by we the people,0.0,0.5106,0.7
355 thats the magic number yes it is thats the magic number,0.25,0.5106,0.5
what and ivana skates away for free,0.0,0.5106,0.4
trump on phone to taylor swift hey you got any money just laying around the house like 365 millionclick phone hangs up,-0.5,0.5106,0.0
is this free game on those real estate,0.0,0.5106,0.0666666666666666
wheres his presser now you know he wants free coverage,-0.5,0.5106,0.3
i think its time these judges go to jail and get fine like that because theyre deliberately bankrupting this man so he cant run,0.0,0.5106,0.1583333333333333
confidence man finally nabbed in new york ny what comes next,0.0,0.5106,0.0454545454545454
i hope the republicians get in this year and they clean house with all those crooked anti american demos,-0.5,0.5106,0.1222222222222222
how egregious was trumps behavior it sounds like playing around with valuations is par for the course in the real estate world,0.0,0.5106,0.2
trump 2024 free palestine,0.0,0.5106,0.4
hes not paying a red cent the appellate court will overturn this sham oh its going to be glorious to see all the liberal tears,-0.76,0.5106,-0.1
cnn when will you be honest,0.0,0.5106,0.6
happy friday now pay your bills,-0.5,0.5106,0.8
trump is extremely popular among young menthe only demographic that actually matters same with law enforcementblue collar workerstradesmen etc and the military these men matter more than the left which is mostly chicks and gays,-0.65,0.5095,0.1777777777777777
hey fatty shack dont do the crime if you cant do the time or pay the fine,-1.0,0.5023,0.1083333333333333
the most foolish thing about this is melania does not appear to have learned how to support herself and will burn through her money and be on the street with her husband hope barron inherited a brain as mary did,-0.8,0.4951,0.5
your honor ever heard of reap what you sow guess not believe it,0.0,0.4939,0.0
i had a drunk guy tell me he would buy my house for 2 millionso i put my house on the market for 2 millionthat meansaccording to this judgei am legally allowed to use my house for 2 million in collaterali love this math,0.0,0.4939,0.0666666666666666
i hope you leftys get whatever you want,-0.7,0.4939,0.0
ipeople against trump have waited a long time for this vote blue save democracy,0.6,0.4939,-0.025
and now we at cnn can safely say your new president donald john trump,0.3,0.4939,0.3181818181818182
unbelievable trump an innocent man meanwhile biden rubs himself on children and cant even remember his name,-0.75,0.4939,0.125
new york budget just increased maybe look into tax evasion as well,-0.1,0.4939,0.1363636363636363
how much money do you think nyc will lose when businesses pull out yugegood riddance ny hope you welcome the mob that retakes nyc,0.2,0.4939,0.5
yet hes still not in jail if you ever wanted to see the divide between how the law works for rich people compared to poor people this is it if this was a regular everyday person they would have thrown them in jail and thrown away the key already our legal system is a total joke,-0.6,0.4939,-0.025
i cant wait to see the smirk on lawrence odonnels face if he falls on the floor laughing it would be about time,0.5,0.4939,0.0
wow he got off too easily should have been banned for life and should have paid the full 370million,-0.75,0.4939,0.2944444444444444
it was ok for expresidential agent orange to take money from the society of united states now he has to give all the money back pay the piper buddy time to pay the piper,-0.444,0.4939,0.25
trump is rich he78 years old he have money to pay his billes rest his life ahahahah,-0.5,0.4939,0.2375
rosie odonnels laughing from the other side,0.0,0.4939,-0.125
another member of swamp judge snowmiser engeron who must be taken care of by nr 46 pres,0.0,0.4939,0.0
new york would give trump towers over to the migrants then they re going to want trump back again snd i hope trump sues them,-0.4,0.4939,0.0681818181818181
all business in new york state will now become open game for seizures of property and liquid assets this is what communism looks like wake up people,-0.85,0.4939,-0.0784090909090909
if trump was reelected he would have the longest secret service detail in modern history sounds like a conflict of interest,-0.354,0.4939,-0.1
trump said he was running to save the country not money so hes still on track,0.2,0.4939,0.0
trump may want nato to pay his bills but looks like hes the one getting the bill this time,-0.12,0.4939,0.0
the communist new yorks corrupt democrat party is 110 out of control democrats better be careful the democrats are destroying america who in there right mind will want to do business in communist democrat owned city like new york no wonder people are moving out of new york,0.0,0.4939,0.0493506493506493
manneven i dont have that much money and im laughing going to the bank,0.0,0.4939,0.2
call it a blessing and head to texas president trump,0.2,0.4939,0.0
if you listen closely you can hear me laughing from australia,0.6,0.4939,0.0
lord donald trump if you can hear us save us trumpies how much will you guys be pitching in for your lord and savior donald j trump,-0.9,0.4939,0.2
i guess nobody here has ever refinanced a house its ok when it worked for you though huh lefty hypocrites this fine is absurd,-0.9,0.4939,0.1388888888888889
should of gave a peaceful transfer of power and enjoy but too late cleaning,0.0,0.4939,0.1166666666666666
call it a blessing and head to texas president trump,0.2,0.4939,0.0
hallelujah now tell the da to go after more of these over entitled cheaters,0.0,0.4939,0.5
should be his entire wealth,-0.564,0.4939,0.0
hope he does not pay,-1.0,0.4932,0.0
trump better not pay a dime that judge is as corrupt as they come,0.0,0.4932,0.0
and trump still has a very good shot at being elected president later this year thats all you need to know about the state of american politics,0.0,0.4927,0.3033333333333333
you are glad that trump was convicted but you dont think at all that now a precedent has been created you are buying a house or refinancing the bank made an appraisal gave you a loan but the local politician wants to punish you now it will be very easy,-0.2,0.4921,0.3158333333333333
good justice isnt served but its at least initiated,0.0,0.4854,0.1999999999999999
you maga better buy his new bobblehead dolls buy like 5 for kids and grandkids if not you support sleepy joe amd are a rinodeep statemarxistsocialist,-0.262,0.484,0.3181818181818182
maga churches and his people your sonofagod needs more of your money please do not cut your children lunch allowances,0.0,0.4791,0.5
engoronmaralago valued at eighteen million dollars florida real estate associationmaralago listed as a national historic landmark over 20 acres of prime ocean front real estate in the miami beach area consisting of 123 rooms 63000 square feet valued at one billion dollars no victim a ridiculous judgement all of these ridiculous criminal and civil indictments will eventually reach the supreme which will toss them like a hot potato anyone with a iq over 70 can see this is nothing other than political persecution of a leading opposition candidate and it is exactly what takes place in fascist marxist third world countries do you honestly think any of this would be taking place if trump were not on the ballot wise up,0.0,0.4767,0.0747023809523809
get real he wasnt a succesful businessmanhe wasis a corrupt con man watch where he gets the money from this is likely why he demands his daughter in law and 2 friends take iver rnc do people not see with their own eyes what he is and how he rips people offsmh,-0.95,0.4767,0.075
this is a man who cant run his life how on earth is he trusted to run the country,-1.0,0.4767,0.0
they made him pay his fair share,0.4,0.4767,0.7
hey donnie financial relief is only one cap away bon appétit,0.66,0.4767,0.0
proud american todayhide the ketchup,0.3,0.4767,0.4
great news lock up the crooked sob,0.6,0.4767,0.4
all smiles at cnn tonight,0.0,0.4767,0.0
ok maga culttime to dig deep in the pockets and bail the king out if you can pray to him you can pay for him,-0.65,0.4767,0.25
f ny he should get out of ny all together tx would love the trump tower ny is going to shit anyways who cares about them they vote for chaos crime and love the felons,-0.733,0.4767,0.2666666666666666
i didnt vote for him but this will easily get overturned,0.0,0.4767,0.4333333333333333
now lets see if trump pays his legal obligations because he sure thinks nato doesnt he doesnt even pay his workers,-0.6,0.476,0.35
