comment,sentiment_gemini,cluster
tell that fricken corrupt judge to take a flying leap how murderous is that,-1.0,0
and oj wasnt guilty total corruption,-1.0,0
this judge should go to prison,-1.0,0
i just want to sue for my tax money,-1.0,0
lol a bribed judge that needs prison,-1.0,0
james is a piece of work she needs to be in jail and disbarred pathetic and cant disappear fast of enough and the judge needs to be impeached and in jail,-1.0,0
that will never survive appeal,-1.0,0
hahahahahaha why do people waste their time so president donald trump is appealing this case so its going to wind up in the supreme court and then throne straight into the garbage and president donald trump will be our 47 commander in chief by then what is wrong with the ignorant people that voted for the treasonous trailer benedict arnold joe biden they think they living in the twilight zone in another dimension what a bunch of ignorant people to believe anything,-1.0,0
weaponizing the justice system disgusting,-1.0,0
that is going to be thrown out on appeal the judge is crooked as a bent stick,-1.0,0
our political system broken our judicial system broken,-1.0,0
going to appeals gonna be reversed,-1.0,0
complete outrageous and unacceptable that judge is nuts,-1.0,0
judge is a lunatic,-1.0,0
only a liberal half wit would have hair that looks like that judges,-1.0,0
what a crooked democrats judge,-1.0,0
democrats rigged justice system corruption,-1.0,0
us legal system is laughable a tragedy for the future,-1.0,0
judge is a corrupt criminal working for biden,-1.0,0
the banks didnt have a problem with anything what a scam by the ny justice system totally corrupt,-1.0,0
will be tossed on appeal,-1.0,0
couldnt happen to a more deserving crook,-1.0,0
judge i have to pimp out my wife in order to pay the 355 million fine,-1.0,0
supreme court will over turn it,-1.0,0
this judge is an idiot political hack and needs to be fired and disbarred immediately he is crook and a criminal ie abuse of process denial of due process,-1.0,0
everyone knows the judge is corrupt and trump wont pay a dime,-1.0,0
the judge doesnt have the legal right this isnt russia,-1.0,0
this judge is a total bonkers trumphater who needs to be disbarred and kicked to the curb where he belongs,-1.0,0
the fraudster is guilty,-1.0,0
judge eggmoron and chunkytubbs james are the frauds here they are nothing the biden administrations puppets that do their bidding,-1.0,0
this is insane activist judge is disqualified from making impartial decisions none of this would be happening if trump was a democrat its political persecution and election interference plain and simple,-1.0,0
this judge is a corrupt pos,-1.0,0
attorney alina habbayour fired,-1.0,0
trump should be in jail,-1.0,0
fing stupid judge i have never had a real estate loan where the bank didnt have an independent appraiser appraise the property they are doing everything they can to destroy this man you are blind if you dont see it,-1.0,0
appeal this fraud,-1.0,0
couldnt happen to a sleazier guy justice served,-1.0,0
biased judge paid and controlled by the liberals to bankrupt trump on bullshit charges,-1.0,0
this verdict violates the 8th amendment of the constitution of the united states shame on any judge that would knowingly violate their oath of office to support the constitutionthis judge should be disbarred if they do this to him they can do it to you,-1.0,0
the victims are the banks and insurance cos that got screwed out of profits the victims are the people of ny whos taxes had to offset what irs and citystate didnt get to put towards the cost of services places like chump tower benefit from the victim is the economy of ny which like everywhere else on earth relies on money changing hands cnn reporting fake news as usual by suggesting there were no victims give your head or pimple a shake,-0.706,1
witch huntmrtrump go get the dam bastardsthey will screw up one day tooand karma will bite them in the buttnever quit and never give upgod bless you mrtrump,-0.7189,1
not paying taxes is not smart when you cheat on them,-0.72,1
trump is childish this is a graying child with a childish complex of hysterics in a childrens supermarket when his parents refused to buy him a toy he liked god protect america from such children,-0.72,1
trump was never business savvy his success and wealth is made by fraudulent means it a shame as trump carries on with misrepresentation of facts to date when everything fails conspiracy theories crop up,-0.7294,1
f ny he should get out of ny all together tx would love the trump tower ny is going to shit anyways who cares about them they vote for chaos crime and love the felons,-0.733,1
the left is killing the usa there was no fraud no one lost any money this is nothing more than lawfare and cnn is at the front of the linge promoting it,-0.735,1
fanfuckingtastic hows all that winning going for you dumpster fire shitler,-0.735,1
poor americans when they realize they are next how dare he pay back the loans in full how evil,-0.743,1
this is hilarious not only because it shows trump for the fraud he is but also because trump is gunna take that fine out the pockets of the idiots who support trump a double whammy his supporters are among the dumbest people in the united states they claim to hate corporations and the elite of this country yet they send their hard earned dollars to a billionaire owner of the trump corporation this stuff cant be made up,-0.75,1
trump has gotten away with a lot of fraudulent dealings is time for him to pay his dues to society not only on the civil side but on the criminal side too,-0.75,1
lol thats cute hell never pay a cent trump 2024,-0.75,1
i do not think donations from his cult will pay for that,-0.75,1
bet hes happy with habba again wow he loves his pretty lawyers that have to fake being smart hahaha,-0.75,1
shark tanks kevin oleary said trump didnt do anything different than every other commercial real estate developer does ny is a dystopian fascist banana state,-0.75,1
what a joke biden crime family walks bribery unpaid taxes selling influence america fuck yea,-0.75,1
an idi can see this is fraudulent even trumps bankers basically said theres nothing here what a joke no question is going to be overturned,-0.75,1
not enough should have been 500 million just to be sure donald trump is a scumbag and thinks that hes innocent of everything that this is a witch hunt no donald its not a witch hunt youre a scummy person that tries to always find a way around things you always try to play around the system that most people would be in jail by now and youre walking free i dont care if youre running for president because he can give you special treatment you dont deserve it maybe now youll feel but the 380 families that lost their entire savings in the taj mahal casino and you walked out smelling clean maybe now youll feel something i doubt it but those families lost their entire wealth because of you,-0.75,1
tell me how crooked the bidens are again we know who the real crook is if this was any average citizen they would be locked up but ding dong walks free,-0.75,1
why should the big crackpot be worried about paying hes raking in millions if not billions by selling or exposing his collection of stolen documents what other reason would he have for hoarding classified materials at his residence for lining his birdcage,-0.75,1
if rudy ever thought he was going to get paid he can forget it now,-0.75,1
wow he got off too easily should have been banned for life and should have paid the full 370million,-0.75,1
youve got to pay your billsdonald trump,-0.75,1
why doesnt trump just have mexico pay it,-0.75,1
the cult better start sending him money because rump is fd,-0.75,1
doj corruption that would make putin blush and strong arm embezzlement by the state of ny that the mafia would think heavy handed oh look at the democrats celebrate corruption good luck keeping businesses in your state lol better start collecting cans so you can pay for illegals to stay at the hilton guys,-0.75,1
trump is the most corrupt piece of crap to ever reach the office of the presidency it must never happen again hes a con artist and he will ruin our nation like he has ruined his own life businesses and families,-0.75,1
trump was found guilty of fraud and must pay a fine of 355 billion everyone knows that he is a greedy swindler,-0.75,1
thats like 460 million hes lost in 1 monthhow does the man sleep,-0.75,1
when trump is telling the gop to give him all of their campaign money hes draining the swamp into his own bank account when will this grifting ever end are the gop going to bankrupt themselves too,-0.75,1
oh yes trump is already asking his followers to send him money lol and those followers still what that loser president lol,-0.75,1
wow trump as had his zionistsupporting nuts ripped offlol serves him right for being a crook,-0.75,1
if every maga supporter chips in a buck that would give tronald about a thousand bucks,-0.75,1
the trumps consequences for being caught cheating for being a cons and fraudsters,-0.75,1
the trump org in ny is basically toast i wonder what will happen to all his garbage properties if theyll be put into administration or sold off the day they rip the letters off his 5th avenue property will almost be a state holiday thats for sure,-0.75,1
karma is a bitchthat what he was saying couple of days agoif you dont pay now you pay,-0.75,1
damn thats a lot of money,-0.75,1
this is being celebrated by people who have made fortunes off of insider trading,-0.75,1
its the first against the fake billionaire,-0.75,1
he will lose on any appeal we need to sell our homes for trump go broke,-0.75,1
guess ny needs more money for there migrate problems by hitting up the trump family whats next taking over his hotels,-0.75,1
just another puppet pos in a black robe who is on soross payroll this despite the fact that the state of new joke york did not prove any monetary loss and the banks that trump supposedly defrauded testified in his defense lmfao enjoy being completely reversed on appeal and trump will be president by then,-0.75,1
as the fate of the rnc is what it isare magga not donating,-0.75,1
yes because no other celebrity or politician has ever lied about their actual wealth to make themselves look better to make themselves seem better qualified for loans or business dealings and things like that,-0.75,1
you need to be fighting for the country instead of distroying trump cant you see its not working of course you cant,-0.75,1
she couldnt do that rough math in her head ol smooth brain lib for ya lol,-0.75,1
arent you guys tired of getting wrecked maga dam give him up find a new hero this dude is orange juice dam,-0.75,1
you are so full of sht this is all bs cnn is a dying network,-0.75,1
far too low should have been over 500 million the orange abomination got off lightly,-0.75,1
time for the pro russian network fox and news max to start pushing even more hateliesand misinformation,-0.75,1
unbelievable trump an innocent man meanwhile biden rubs himself on children and cant even remember his name,-0.75,1
remember this democrats communist you reap what you sow,-0.75,1
liberal fascists will do what fascists have always done prosecute and imprison the political opposition,-0.75,1
a sham just and attack to try and bankrupt trump,-0.75,1
the biggest criminal is sitting in the white house america is a banana republican its no wonder the democrats havent gone for the whole republican party what makes it worse is people through their political hate they have accepted the corruption of the fbi and other law enforcement agencies trouble is when they come for you dont cry about it banana republic,-0.75,1
thats pathetic it should have been twice as much,-0.75,1
slavery at its best she was auctioned and sold on the block like usual by bidens socialist communist followers,-0.75,1
melania to her divorce attorneys stand back and stand by,-0.75,1
its almost like trump really is a big douche,-0.75,1
thats nowhere near enough to cover the damages the cheetos king afflicted on the country,-0.75,1
thank you cnn for assisting in ruining this country by making the people who watch you stupid,-0.75,1
shame on cnn so smart to report issues concerning donald trump but you cant say anything about hamas terrorists american is already under hamas threat condemn the antisemitism first,-0.75,1
wont see a nickle of it watch,-0.75,1
pelosi and all dems should be in prison for treason and inside trading,-0.75,1
its so obvious they are doing whatever it takes to make trump get away from running for president he will be president if trump never ran for office he would have never been attacked like this,-0.75,1
things will get worse for the people of new york,-0.75,1
hey trump is it worth it to be a president why didnt you just sit back relax enjoying life but instead you wanted to be president of united states so sad for you,-0.75,1
dòn the con insults everyone and gets that smoke,-0.75,1
what a joke still wont keep him from running so suck it up,-0.75,1
this is unfortunate and shameful for the country were now playing the politics of a third world and communist state at large the issue is to keep trump off the ballot come next elections,-0.75,1
not enuff trump is scum,-0.75,1
fake chargea,-0.75,1
ya dont read it fully before you report on it in such a hurry to be first they dont care if they get the facts right,-0.75,1
the trump people are watching the current trial of the da in atlanta she dated a guy in office their entire argument is she hired him and benefitted when he took her to get food and they went on vacations they are trying to act like this is a big deal while trump had done hundreds of things 10 times worse than that people are just full of sh,-0.75,1
you are lying wheres is the victim,-0.75,1
you cant tell there not after him democrats what pieces of crap,-0.75,1
this makes me wanna vote for trump even more,-0.75,1
now what we are left with an old man demented and cant fine his way off the stage great going democrats youre all assholes and jealous our guy can think and function trump 2024,-0.75,1
make maga great again heep heep oray trump the biggest scamma imposter criminal that every existed imposter,-0.75,1
the corrupt democrats have hurt the state of ny and the country with their election interference americans are watching all of these charges to trump while the truly guilty biden sleeps his way to the white house the media isnt covering this whole story fairly which hurts our kids future start doing your jobs,-0.75,1
trump has been swallowed up anybody else ever been swallowed up,-0.75,1
so many of my former family friends and neighbors still love this man and will follow him further into ruin,-0.75,1
open your wallets magats tithes and offerings to your orange cheesus,-0.75,1
lol yesssssss now we need to just put these trump terrorist family in prison,-0.75,1
note of the day as with lysychansk mariupol bakhmut and maryinka now avdiivka too has fallen to the russians in their mission to drive out the agents of usnato expansionism,-0.75,1
anyone with half a brain knows this is all nonsense and trump did nothing here so stupid,-0.75,1
democrats electing trump with every douche move,-0.75,1
meanwhile four hundred thousand tons of toxic ash have been snuggled at the feet of the mother reef of maui the very spot that all breed at and its rather strange that this dumping has been going on for almost 3 months now into an estimated 12 month dumping and not one single peep made by any of the state run alphabet news clowns not even faux news this is rather alarming being its being done under the umbrella of the self proclaimed environmentalist dems shame on the biden administration and these crooks they should be the ones standing trial for the soon to be poisoning of the ocean,-0.75,1
welcome to the ussr whats the difference now this is a political attack nothing more when actions like this are celebrated god help us all,-0.75,1
why are peoplecheering the targeting of a us citizen just because u hate his guts doesnt mean you end our democracy by establishing a progressive liberal oligarchy that can imprison anyone they want any time they want thats some putin stuff u ket antifa run wild like the iranian republican gaurds or nazi brown ahirts while arresting hard working jan 6 defenders and send to prison if u think all this is funny that republicans r being targeted u realy wont in 30 yrs when this one oarty govt come for you even whenu thought they were on your sidethey arent trust me they just arent,-0.75,1
it looks like the bigtime businessman will need training wheels going forward for at least a while of course all of this is mute because the criminal cases are going to open up a whole different kind of issue to trump limitations on his freedom and remaining freedom time all of these are important for the next president so they understand to stay clear of specific issues called criminal activity clearly the lessons of nixon were not sufficient to deter trump,-0.75,1
brash hypocrites left they throw a rock and believe that they can cover the sunlight with a finger,-0.76,1
these ding bats dont realise how corrupt their left liberal heros are they will pay and so will all america,-0.761905,1
all republicans want to take away your social security medicare benefits millions of americans need these socialist programs democrats made these programs happen vote blue,-0.77,1
you have a lot of hate in your hearts,-0.78,1
this evil by the devils god is watching god bless trump,-0.781,1
wont happen liberal traitors have no idea obviously whats really going on and whats coming we caught them all,-0.785,1
cry harder trump 2024,-0.789,1
trumps words of greed 2024 hes the bad boy of our planet who walks in shoes upright he differs only in his posture from beasts that feast at night trumps words of greed makes countless thousands mourn a piece of earth made to live hes earned our nations scorn show me a liar and you have found a thief whose soul is controlled by hell he loves whats wrong and hate whats right and hes lucky theyre not in jail as we trust truth and heed its will we avoid being evil disloyal and cruel when we do wrong theres a price to pay for remaining ungodly unaware and a fool by tom zart,-0.8,1
trump will never pay a dimethe scotus will throw this out on appeal because its nothing but a joke,-0.8,1
make all those idiots pay when you become president again,-0.8,1
tfg45doe174 has been an alleged fraudster for decades and its about time he has been dealt consequences instead the pos keeps sucking all the air out of americas real business of running the country can we not move on now,-0.8,1
i pray every single dollar of the 355 million can be established forensically without a shadow of a doubt he doesnt have 355 million time to send out the fundraising emails,-0.8,1
fraud is cheating and lying and thats the point to all of this trump has the mindset that cheating wherever you can is okay its not your either honest business man or your not theres no degrees or honesty,-0.8,1
you act like thats going to hurt him how many billions does he have again,-0.8,1
all the money donald and the trump crime family stole from american people as president its time to collect,-0.8,1
how can this be so trump claims he has immunity from everything,-0.8,1
best part about thisdumb libs still think trump will pay a single dime of it haha,-0.8,1
scotus will toss this case in a heartbeat fraud alert trump 2024,-0.8,1
grandpa tre45on does not pay his bills may be putin can invade maralago and seize some of grampa tre45ons assets,-0.8,1
his supporters better mortgage their houses to help poor guy out,-0.8,1
take that conaldhis kentucky low income meemaws will donate their ssi so he can pay it though,-0.8,1
d trump is business guynot politician at all america wc up please d trump is not feeting for president of america pride and corruption of d trump going together,-0.8,1
final for trump trump lost all credit voices pay for evils minds,-0.8,1
monatary tŕump fraud fica as former pesidant,-0.8,1
i know that all the companiespeople he railroaded are all smiles not that they get anything but that hes finally gotten caught,-0.8,1
i wonder if his idiotic followers will pay this bill as they have with his legal bills,-0.8,1
its only money hell biden gives it away like giving candy to little girls at a pajama party,-0.8,1
88 million for raping and lying and defaming and 362 million for lying cheating and defraudingfolks this is an expresidentcertifiably the worst in the history of many countries histories not just the us and we havent even started the criminal yet i do not have tds,-0.8,1
every single property owner in ny should be very concerned right now ny and ca are clearly an anti business states businesses and commercial property owner should get out now while they still can its going to get ugly in ny,-0.8,1
the most foolish thing about this is melania does not appear to have learned how to support herself and will burn through her money and be on the street with her husband hope barron inherited a brain as mary did,-0.8,1
now lets see what happens when he doesnt pay,-0.8,1
this comments section is riddled with aids you think hes going to pay any of this when he becomes president so silly,-0.8,1
i wonder where the money will go surely not to currupt politicians,-0.8,1
the billionaire who hides his tax returns the genius who hides his college grades the businessman who bankrupted 3 casinos and lost over 1b the playboy who pays for sex the christian who doesnt go to church the philanthropist who defrauds charity the patriot who dodged the draft the innocent man who pleaded the fifth 695 times the golfer who cheats at golf,-0.8,1
remember when nazi piglosi demanded trumps tax records and then went stone silent when she discovered that trump paid all his taxes,-0.8,1
trump is delinquent putin feel free to do whatever you want with him he cant pay his bills,-0.8,1
no one will do business with them after this its only getting sketchier from here,-0.8,1
now watch the irs go after trump and his family capone went to jail for tax evasion this wannabe mob boss is no different,-0.8,1
trump and his goons still got off easy even with the fines im certain if i defrauded new york of 5k id get jail time and a lifetime ban from being able to run a business in new york im also sure his cult will be more than happy to pay of that fine,-0.8,1
biggest con man trump paid 750 dollars in multiple tax years,-0.8,1
trump went bankrupt about 6 times i think there was a lot of victims to his corruption,-0.8,1
listen to what the reporter is saying trump have inflated the value of properties to get better loans rate on loans and insurance and to pay less in taxes first of all this was never a case about tax fraud second this statement makes no fucking sense if you get better loans and pay lower interest rates you will pay more taxes not less but this is cnn they think you are stupid and they are full of shit,-0.8,1
they are found guilty and then stand barking into a microphone cowards cheats and fraudsters trump the banks and accountants stole millions of dollars they all made money where do you think that money came from answer us the people who borrow from banks for cars homes and medical bills,-0.8,1
damn maga mutants you best get a good nights sleep so you can get up nice and early to start making those paychecks for daddys bills,-0.8,1
that what he gets if he had never run for president he probably never would have not got caught greed is a deadly sin and got caught,-0.8,1
if trump hasnt coughed up the damages within 7 days nato should be invited to do whatever the heck they like to maralago and every other trump property,-0.8,1
ha ha pay up chump er trump nah chump as in harry potter justicehttpswwwyoutubecomwatchvyymxazx5xtk,-0.8,1
dont worry his idiot supporters will pay for it,-0.8,1
355 million is not even equal to what donald trump and his family has stolen from the american people through tax fraud over the years,-0.8,1
get your credit cards out maga sheep your god needs you,-0.8,1
instead of trump running businesses in nyc nyc chooses gangs to run their businesses in nyc from the day of the verdict nyc will be cursed with gangs setting up businesses that will destroy nyc foreverbut that is the choice nycs ag letitia james and the judge made businesses will start moving out of nyc because they will fear going through what president trump and his family have gone through keep laughing at trump nyc the laughter wont last long trump needs to sell his nyc buildings to venezuela who has big oil money through valero energy corp and valero gas stations in the united states venezuela can thereby turn trump tower and other trump buildings into shelters for the venezuelan migrants that would be the sweetest real estate stipulation ever,-0.8,1
money can buy time out of jail if another country helps him be president again he canwill pardon himself he has no shame,-0.8,1
perhaps trump will also pay juniors and the other ones fines out of his pocket like his father fred bailed him out no i dont think so either he will sell their homes to pay his,-0.8,1
i guess president trump will take his second term salary for lunch money,-0.8,1
he trying to go back to get loans in america since hes been dealing with russian mafia and now they are done with him,-0.8,1
so trumps lies has cost him and his supporters 1 billion dollars,-0.8,1
none of us will get a dime so who care,-0.8,1
nato countries will pay when he pays too,-0.8,1
isnt he a billionaire oh i forgot he has to pay 9 interest on the penalty he is going to ask his followers for a handout i wonder how many would be willing to throw their money away,-0.8,1
well donnie this is the price you and your now defuncted company for messing around with justice and getting enriched,-0.8,1
trump filing chapter 7 is his expertise nys and democrsts want to use the money to give to immigrants 5000 debit gift cards and 500 night hotels for years illgotten gains what about biden is he next too most likely bench trials deprive constitutional rights to civil trial by jury,-0.8,1
so there saying capitalism is against the law what a sham,-0.8,1
watch trumps cult give him money to pay the fools,-0.8,1
trump is running out of funds that cant be paid back trouble,-0.8,1
this is soooo rigged soros,-0.8,1
these people hate trump more than love america give them an inch they take a foot next up is stormy daniels bs,-0.8,1
where do you folks come up with this crap you have no clue what you are even talking about how sad,-0.8,1
he is getting hammered for his actions,-0.8,1
bad business karma will now begin to stick to those who try to illegally manipulate the system to their advantage,-0.8,1
now hes hawking bobblehead figures of himself how very fitting,-0.8,1
after his second conviction all the rats are gonna abandon the trump ship,-0.8,1
we all know trumps comment blame and insult ad nauseum,-0.8,1
dear liberals good luck collecting on that trump will be president later this year and biden will be just an ugly memory enjoy your hollow victories your time is coming,-0.8,1
thanks democrats you fools are just paving the way to his re election lol,-0.8,1
this is clearly evil against your fellow citizen if you are a christian and you want to vote these evil democrate in power then you have side with the devil this is witch hunt against one man,-0.8,1
lmao yo liberal commies your celebration will be short lived the commie left and fake news know this will be overthrown on appeal lmao,-0.8,1
another loss by the worlds biggest loser of course this is just the beginning for that thing,-0.8,1
do it again dummy donny lol,-0.8,1
its all catching up to velcro donny trump hey can you send me the i gave you in 2015 dont worry your broke lol,-0.8,1
the leftwits are practically on their knees begging for conflict,-0.8,1
it wont hurt trump at all,-0.8,1
this whole video is we havent read it yet so just fucking wait until youve read it,-0.8,1
couldnt keep his big mouth shut,-0.8,1
demorats in zimbabwe politics i dont like these pigs,-0.8,1
the biggest loser,-0.8,1
cnn suck fake news this not true it will never happen,-0.8,1
maybe they should be going after the person whos really a threat to america hows the southern border doing last 3 years hows new york and other blue cities doing with a flood of illegals and high crime all you hypocrites,-0.8,1
trump will win regardless you have to unalive him to stophis victory,-0.8,1
isnt election interference great,-0.8,1
let the gnashing of teeth wringing of hands and endless whining begin,-0.8,1
it will never be enough to offset the complete nightmare destruction he was to the usa,-0.8,1
leticia james rot in hell,-0.8,1
democrats are a joke worrying about democracy as they try to take down their political adversary through any means necessary putin is probably impressed,-0.8,1
all his bullshhas come back and devoured him nobody to blame but himself,-0.8,1
the king is naked,-0.8,1
of course all this comments from people who dont have enough experience in politics blind democrats and cnnhas to go out of business,-0.8,1
not enough jail the traitor putin israel shaming usa,-0.8,1
horrible day for america its becoming communist and hypocritical jealousy and hate should not be turned towards the best president the united states has had,-0.8,1
cnn is such bias crap,-0.8,1
more political bs by dems even the dems know this,-0.8,1
this nation is so wicked i guess most people would rather have joe biden 4 more years of him and the nation will not be a nation anymore,-0.8,1
total garbage new york should be ashamed who is the victim wtf justify my ass the fact that you arent picking this apart just backs trump youre fake news,-0.8,1
only banned three years,-0.8,1
trump should run and hide in russia like edward snowden,-0.8,1
new york became a legal banana republic,-0.8,1
dont know whats going to be flying around the most ketchup on the walls or crap in his pants,-0.8,1
thats never going to happen,-0.8,1
truth is exstreamly dangerous to democrat democracy see thats why i live in a constitutional republic i dont have to worry about democrat communist democracy trying to rule over my life i am an independent sovern not a democat slave,-0.8,1
run away to russia putin will take care of you trump and i know you will do better over there,-0.8,1
karma is finally starting to catch up with ketchup con man aka donny douche bag i cant wait for the rest to come,-0.8,1
its a smear job and cnn are still journalist wannabes,-0.8,1
no surprise there genuine political prosecution and election interference the american government has not been legitimate since the cia killed kennedy,-0.8,1
this is a national disgrace you dont go after your political opponents in this manner,-0.8,1
finally this guy needs to be held accountable for his fraudulent actions,-0.8,1
every developer in ny should then be indicted as they all do the same thing but they arent running for president so democrars wont go after them,-0.8,1
sure sounds like cnn is on donald trumps side that is so sad,-0.800000011920929,1
democrats pushing to be like putin on a day that putin killed his political rival,-0.800008,1
so hes gonna end up begging for money,-0.819,1
letisha james is a crook too,-0.8208,1
his dirtpoor cultists will be happy to pay the bill for him all the wealthy people he gave tax cuts to will just flip him off and laugh,-0.825,1
cnn you are the absolute worst channel on here the way you pick on donald trump is atrocious you should be ashamed of yourselves and social social that stupid judge aragon or whatever his freaking name is the dude is a maniac he belongs on your show,-0.8272,1
no one cares usd is monopoly money for trump his currency is power now,-0.83,1
after many yrs of lying and cheating judgement is finally here for trump and his family business insider called them family criminal enterprise you will see they are going right back to beg for donations even though trump said he is a rich man with a lot of cash,-0.8333,1
thats why hes called crooked con trumpf,-0.8333333333333334,1
awesome this is one of those sites that censorsdeletes comments before they even post just because they tell an unfavorable fact about potato or dems i see,-0.8333333333333334,1
and trumps poll numbers will keep going up you dishonest idiots,-0.838,1
fox news along with the republican party is now the trump family business if you want to upset a democrat tell them a lie if you want to upset a republican tell them the truth,-0.839,1
unfortunately the money is paid by the trump org investors time to vote him out of the company like pappa johns owner hsd yo step down trump will just commit fraud in fl and other states,-0.84,1
all the maga cultists are flooding the comment and crying about a victimless crime without caring that hes been ripping off ny for over 50 years and 6 bankruptcies that destroyed lives businesses and stolen money from thousands of contractors and employees all while he laundered money through shell companies and sat on a golden toilet guess what trump is going to file next hint it starts with 7,-0.85,1
they wont see a dime,-0.85,1
dam did he kidnapped chelsea clinton naw he stole from ny for his own personal benefit gain the world and lose his soul for worthless bull stttt,-0.85,1
don jr wont be able to afford 8 balls,-0.85,1
all business in new york state will now become open game for seizures of property and liquid assets this is what communism looks like wake up people,-0.85,1
trump is a punk and a con artist hes been scamming people his whole life its about time for him to be held accountable maga can try to bail him out if they want to,-0.85,1
lock up the bastard,-0.85,1
he is screwed big time,-0.85,1
maybe well all get lucky and putin will give him asylum,-0.85,1
i cant laugh anymore the ignorant of the people that voted for the treasonous trader joe biden do not understand this is going to go to the supreme court it going to be shut down but let them know they little damage brain they have nothing in there i have to laugh about this cuz theyre so ignorant that they actually believe this is going to go anywhere,-0.85,1
what a bunch of malarkey,-0.854,1
no business is no longer safe in commie new york,-0.8629,1
rigged it should be 500m,-0.868,1
the fake news media propaganda is having a party how crazy this is it resembles a third world banana republic with a few faithful fanatics,-0.87,1
he might go bankrupt wouldnt be the first time this scum bucket is the swamp stuff we all talk about how the f does he have any support what exactly has he done,-0.875,1
so any business who has fudged on revenues or deductions can be fined 300 million plus in new york and barred from doing business this data going back decades a pox in nyc and new york state this should doom businesses from doing any business in nycnew york state all businesses in ny fear and all current and ex company officers that have done business in nycny fear fear and get out now,-0.875,1
what a scam and a travestythe us has became a banana republic,-0.875,1
plus the money he owes to e jean carrol its now up to over 440m ha ha at this rate hell owe over a billion soon maybe be sitting in a prison as well howwhy anyone can still support him is ridiculous,-0.88,1
what a farce,-0.88,1
this will be immediately overturned but they wont tell you that because its red meat for you unemployed democrats,-0.883,1
no exuspresident has ever had the phrases dirty deeds and illgotten gains used so often in conjunction with his name just call him dirty donald,-0.887,1
what a genius business man add this to the long list of bankruptcies who is tired of all the winning phew,-0.89,1
the real joke about the democrats is that even if he just gave all this money they would still bash him afterwards he could perform miracles and you lunatics would still talk s on him the tds is infinite,-0.890625,1
trumps entire life is a fraud hes been scamming individuals businesses and banks for decades and its about time hes held accountable for his crimes and wrongdoings the day for justice has come and the teflon don is gone,-0.891,1
how much pain do we have to suffer to help you continue your fraudulent assaults you filled our city with migrants you cost tax payers 15 billion you took our hotels away and filled them with these people you took schools away from our kids the crime is thru the roof since they arrivedthats nothingyou then sent businesses running for the highway after 200 yrs being herenow our top 2 investors in nyc have pulled there money because of this absurd caseso i ask again how much do nyers have to pay for what youre doing bankruptcy will that do it complete collapse get the hell out of this state the people have had enoughwatch nys come november,-0.8915,1
i wonder what hell look like in prison when that orange wash wears off and he has a gang member hanging out of his back end hahahaha,-0.892,1
what a complete pile of bs who was the victim here only one i see is trump and i dont vote trump ive been in realestate for 30 years ive never heard of anything this stupid i hope like hell this is appealed,-0.897,1
they do everything to stop him and want to hit him in the wallet can you imagine demented biden and crazy harris back stand up america and vote for trump,-0.9,1
rapist trump will never have to pay the 355 the laws in the us are made by the rich and powerful to protect themselves laws only apply to average citizens,-0.9,1
he deserved half a billion dollarsthat sob is a white collar criminal in the highest level,-0.9,1
art of deal how to hide fraud to make a deal and hopefully not get caught oooopsloser,-0.9,1
this sets a ver bad precedent for new york businesses,-0.9,1
time to empty the rnc chest the evangelist church money its needed for their hero luckily trumps sons wife will be managing the rnc money for the appeal but dont expect ever to see the money again evidence is overwhelming that trump is a fraud,-0.9,1
this is absurd and pure evil there was a disclaimer and there were no victims its all nasty political injustice and all the voters see that he should pay them in pennies then bulldoze the buildings to return nyc to the rat infested ghetto it was before he built it up what goes around always comes around tenfold,-0.9,1
and yet all the bankers received their money back plus interest and were not claimants banks and insurers did their own due diligence this is lawfare and a hitjob against trump,-0.9,1
i guess nobody here has ever refinanced a house its ok when it worked for you though huh lefty hypocrites this fine is absurd,-0.9,1
donald trumpmy robbing the tax payers of the great state of new york this is election interference,-0.9,1
am i remembering correctly didnt all banks in the united states refuse to lend trump any more money and so he had to go to deutcher bank a foreign bank he had to go to china russia did he sell something to the saudis what was that in trumps adult son dons briefcase was that a sale to the saudis why did he return with billions of dollars it could not have been for nothing could it,-0.9,1
will trump have enough to buy cigarettes in prison,-0.9,1
congrats new york now no one will invest in the city because of it nice going lib tards lmfao,-0.9,1
lord donald trump if you can hear us save us trumpies how much will you guys be pitching in for your lord and savior donald j trump,-0.9,1
new york is going bankrupt and have to pay for those illegal aliens some wayfny fjb and fengeron,-0.9,1
trump doesnt care he will let his supporters who think hes their saviour pay this fine as usual the guy is a big fat con man,-0.9,1
i hope the ag appeals to have all the trump companies shut down for excessive leniency,-0.9,1
trump scams everywhere i would bet the amount he says he paid attorneys is probably half with trump pocketing the rest,-0.9,1
charge trump for everyones extra costs for their personal security because of trumps vile and dangerous threats,-0.9,1
the constant refrain from trump his family and his lawyers has been letitia james ran on getting trump as though that was some kind of gotcha what they dont want you to consider is that trumps decades of fraud bankruptcies and unpaid bills elevated him from an average businessman to a criminal that ny voters wanted dealt with tish james has honored the voters wishes who knew donald trump better than anyone,-0.9,1
all you supporters of t should sell your homes cars and retirement fundswhatever you have to save him dont worry when he gets back in power hell find you and pay everybody back just trust people just trust him,-0.9,1
trumps failure is starting losing his money money is all that matters to him trump only idiolizes money,-0.9,1
trump should never be able to run any business with his history of fraud and bankruptcy,-0.9,1
