comment,sentiment_textblob,cluster
wonder how many magas have food on the table next week after donating out of their asses so trump still can eat steak for breakfast lunch and dinner in the days to come,0.25,0
if i have so many millions like trump i would pay to the last penny,0.25,0
this will just add more fuel to trumps fire for all that hes done for ny in the past im sure he will take all of his business elsewhere,0.25,0
ok this guys is really crooked more crooked than a 2 bill,0.25,0
im still trying to figure out what he means by make america great again that some kind of of sarcasm sounds kind of evil,0.25,0
so much winning bigly he needs more than 400 million in bonds just to appeal his maga cult are gonna go broke paying for him watch out for the next wave of trump fridge magnets,0.25,0
more biden distractions from biden crimes and distracted 2nd term bsiden be 5 years of struggle 6 or 7 yr struggle,0.25,0
im sure 80m americans would donate 5 to give these people the middle finger,0.25,0
bs here it comes americans know better keep your eyes open it coming,0.25,0
i love how non christians view this ordeal as political people of faith know satan doesnt have any power,0.25,0
i got you don dont worry about it the patriots who actually care about america have no problem funding our president to keep america safe trump 2024,0.25,0
so 75 of the american people love trump and 25 dont they are cheating again,0.25,0
guess what she aint going to get jack dookey from trump hahaha laugh is on youif i were trump i would give her a dollar and say that in fifteen years you will pay her another dollar,0.25,0
the big apple is more like banana for trump,0.25,0
no big deal if every trump supporter donates 3 he will be able to pay it no problem you cant stop trump 2024,0.25,0
very beautiful and very well portrayed because that has been the true nature of the left democrats for a long time not only in america but also here in the netherlands and the eu gr from netherlands,0.2499999999999999,0
in other news trump stands to make 4 billion for the merger of truth social happening right now lol,0.2485119047619047,0
fine with me if politically motivated i would vote for james for ag if i lived there whatever it takes to take him down is good for me,0.2402777777777777,0
im sure the people who bought in the trump tower in chicago the people that went bankrupt because he refused to pay them for their services and the people who ended up bankrupt because of his own seven bankrupt companies are cheering and dancing in the streets even fox got stuck paying 78000000000 last year playing in the defamation game with him and more losses to come,0.24,0
woohoooooo decency rings loud and clear for the crooks that are wealthy working our system to benefit their wealth fraudulently accountability no american should be ok with thispay up the 355 million since you dont pay taxes or your bills,0.24,0
stop making excuses trump wannabees he lives by his own rules lies and intimidates he is a thug nobody created thisor gets blame other than trump himself,0.2375,0
trump needs to win and put all those against him in jail jail will be quite full of liberals,0.2375,0
stop repeating trumps lie that the judge engoron valued maralago at 18 million engoron just mentioned the difference between the valuation by the palm beach county assessor who appraised the market value between 18 and 276 and trump who claimed a value between 4265 and 612 million which is an overvaluation of 2300 at least the judge used the valuation of a professional he didnt make it up himself i hate it when trump twist and lies for his own benefit and to cover his fraude and fox repeats trumps lies to get more views and maga believes it as if it is all true because they love to think their beloved leader is the victim of a witch hunt who will make america great again for himself at the cost of everyone who opposes him,0.2375,0
what theyre doing is opening the door for when we get him in as president again for all of them to go down the slippery slope screaming cause you best believe it is a slippery slope bush obama and the biden criminal family well this is going to be better than netflix,0.2361111111111111,0
just ridiculousno other business man ever fine for itand this size is this democrty its like dictatorship fine himtake all his moneyif he is running for president,0.2361111111111111,0
hes worth billions correct hes got ithe should pay them all in pennies aw idc abt trump america or its politics i just live herebut i find this sht to be hilarious and he still has cases pending for litigation theyre trying to strip donny butt a naked,0.234090909090909,0
trump obviously thought that hes love his whole life breaking the law and never face the consequences,0.2333333333333333,0
this is such bs how much money did trump bring in revenue and jobs and taxes im sure it was billions of dollars what a disgrace,0.2333333333333333,0
nastiness thanks to trump what goes around comes around he started mocking and boasting about how smart he is a taste of his own bitter medicine,0.2285714285714285,0
shifty trump finally got a little of his own medicineso glad,0.228125,0
has positive impactas you keep losing elections,0.2272727272727272,0
this indictment was proof positive that the 2020 presidential election was rigged,0.2272727272727272,0
trump is the first candidate and millions more will follow without a single question to asked,0.2261904761904762,0
what is trumps wl average loser lmao,0.2249999999999999,0
i absolutely love this channel fox news or as most people call it the national enquirer of news has got to be the most entertaining channel on television my friends and i have never laughed so hard in our lives just watching the opinions and the content thanks fox news for all the laughs over the years,0.2226190476190475,0
imagine whats gping to happen when biden is impeached largely because of this latest leftist power grab just saying for a friend,0.2214285714285714,0
lmfaoo he not going to pay im so excited because all this does it shows trump is right maga will be back in office,0.2202380952380952,0
michael cohen must be howling with laughter what a way to build donalds confidence before the stormy daniels criminal trial and such a great way to reassure his legal team about their pay as well winning,0.22,0
we stand with you president trump we know all this was a horrible horrible set up we pray they get their day karma is coming for them all our best president ever president trump who did everything to keep our great has been rung through lies such a scam by those true criminals to heck with ny its a dump anyways god bless president trump and your family if we had that money sir id pay it for you let me win the lottery as i would for this great man who cares about our country,0.21875,0
trump wins new york,0.2181818181818181,0
if i were trump i would get out of new yorkand then america i would move to russia and declare my allegiance to vladimir putinand russia first then do business where he can make money have power but nio bring down america in the process this is io i were an honest donald trump there will never be room for a legitimate republican candidate who puts america before himself until trump is out of the picture the problem in world politics today power first people second republicans have their best shot with trump power first people second putins war is to take down america make no mistake,0.2175252525252525,0
im proud of alina habba the goat trump is probably busy sending emails asking for small dollar donation,0.2166666666666666,0
every trump supporter donate to a legitimate fund to help trump together we are strong simple as,0.2166666666666666,0
yikes trump inflated net worth by 22 billion inflated trump tower triplex apartment value by 100200 million 40 wall street property valued more than twice the appraised value tacked on an extra 1530 brand premium to the value of many of his golf clubs valued maralago as a private singlefamily residence that could be sold for 347739 million between 20112021 seven springs appraised value 30m trumps value 261m291m 40 wall street appraised value 540m trumps value 7354m maralago appraised value 18m 276m trumps value 4265m 612m,0.2166666666666666,0
donald gambozo trump malignant narcissistic sociopath personality disorder is a mental health condition in which people have an unreasonably high sense of their own importance they need and seek too much attention and want people to admire them people with this disorder may lack the ability to understand or care about the feelings of others thats trump,0.2149999999999999,0
remember trump was a democrat for 8 years and switched when he figured out we are too smart to con,0.2142857142857142,0
trump thinks rules are for other people he will always break them in seeking more wealth more attention or more votes if reality doesnt get the expresident what he wants he conjures a new one trump is compelled always to fight even when stepping back would be smarter and when accountability finally arrives he sees justice as an act of persecution by his enemies,0.2139204545454545,0
the one thing trump is still bothered with the most is why is it so easy to inflatedeflate your assets but so hard to find a fixer to inflate the votes,0.2138888888888888,0
total democratic bs this country is going to hell let it be known take trump out of 2024 race dems still wont win guaranteed youre going down fast and justice will be served when the dust settles guaranteed fjb,0.2111111111111111,0
hard to believe some of the comments on here people cheering for the failure of the one man in american politics that doesnt want them dead,-0.2020833333333333,0
this is an outrage im sorry president trump for these false attacks whole the niden crime family go free im sick of it,-0.2028571428571429,0
there all corrupt unbelievable in america ole nipples needs to be disbarred and tishy to close all your businesses in new york move them to florida,-0.2045454545454545,0
i have lost all respect for the democratic party and what it stands for the media plays a major hand in this as well totally disrespected and to do him like this at home speaks volumes of the rhetoric in todays society it only shows us how bad they wanted him to lose last election and how desperate they are in this one,-0.2062499999999999,0
i keep hearing how support from trumps base increases with each bogus indictment but the commentators are missing a more important question how is this unfair lawfare affecting trump support from independents and unhappy democrats its obviously distracting the typical voter of any party from paying attention to the horrible consequences of bidens puppetmasters at the helm the woke totalitarian democrat extremists are definitely twisted and corrupt but they certainly are not stupid,-0.2117216117216117,0
this is what happens when you let the rich run for president idiots out of touchand power hungry,-0.2125,0
man this charge is trumped up plain garbage,-0.2142857142857142,0
just plain election interference and joe stalin type justice to all that cheer this remember trump today you tomorrow,-0.2142857142857142,0
if i were trump id get the hell out of the us the man seriously needs mental help,-0.2166666666666666,0
the real loser is the american taxpayer who had lost 260 billion dollars to israel and 75 billion dollars to ukraine because the corrupt warmoneymaking machine is churning and churning and fleecing the american taxpayer since 1948,-0.2166666666666666,0
i will definitely vote for trump now this is disgusting everything trump is saying about the democrats is actually true this case helps prove this how can i ever vote for a party that would do this to someone,-0.2166666666666666,0
she did her job she took down the criminal donald trump quit lying fox news if you didnt pay your taxes you would go to jail,-0.2185185185185185,0
hmmnever bothered anyone until just before the election itd be laughable if it wasnt clearly election interference by the corrupt left,-0.2249999999999999,0
stupid money they are only trying to bankrupt him that is the absolutely only thing they are doing ridiculous do like everyone else dont pay it or pay it only in penniesone per day,-0.2266666666666666,0
going after president trump is bad enough now they are going after his kids not good remember new york you wanted this what goes around comes around trump 2024,-0.2284090909090908,0
democrats will be hating life in 2025 with the new doj and trump administration justice will be served cold,-0.2318181818181818,0
trump needs to get the hell out from new york this is crazy,-0.2318181818181818,0
trump needs to let new york rot like it is and take his business where people will appreciate the jobs trump is a ny man and this is so sad ridiculous,-0.2323232323232323,0
wow the republicans and people are voting and claiming donald trump is the front runner criminal for president you kidding me then every criminal person in the country should all be the united states president,-0.2333333333333333,0
hahahahah trump is 450 million in the holehes heading towards bankruptcy and so is his campaignso much winning a criminal surrounded by criminals worshiped by idiots,-0.2333333333333333,0
are you trump morons getting tired of winning already,-0.2333333333333334,0
so much winning at least it wasnt 787 million like fox had to pay why is god letting all these bad things happen to the grab em by the puy spray tan ymca dancing clown duh im a dumb maga,-0.2349999999999999,0
these people going after trump are beyond disgusting i will be voting for trump for certain my ballot will be red up and down the ballot,-0.2353174603174603,0
this is insane no one was damaged no one directly involved even complained this was a personal attempt to financially break the trump family and corporations,-0.24,0
trump doesnt make it through the weekend with a flood of tears and some very very stupid social media posts this is the second loss in a string of losses trump brought on himself theres already over 1300 with a federal police record for trump he doesnt care about you or america trump would not have ordered mike johnson to leave the border open until 2025 if he cared republicans are lying about the toughest immigration reform bill theyre ever going to get,-0.2416666666666666,0
the press needs to stop glorifying trump little chance he loses in 24,-0.24375,0
this is ridiculous i have never played the political game but i can say at this moment i will never vote for the democratic party ever,-0.2444444444444444,0
fox communist network no better than cnn or msnbc,-0.25,0
corruption and political so sad for our country,-0.25,0
trump will never win the election he cannot and will bot get independents and suburban woman good luck on your dead horse the idiot base loves this stuff educated americans understand that fox just lies and lies and doesnt fall for this bs,-0.25,0
corrupt and political interference my opinion,-0.25,0
d only corrupt person is trump,-0.25,0
fill trump towers with migrants and turn it into a non profit no more tax dollars for nyc from trump,-0.25,0
trump 2024 or no more country,-0.25,0
the real corrupt guy is in the white house joe biden and his son those are the people she get locked it up in the white house,-0.25,0
trump will never pay a cent his small donor maga zombies will pay,-0.25,0
if this decision is implemented it would cause the loss of jobs of ordinary americans who work for the trump organisation,-0.25,0
why you bring up oj simpson ignorance is contagious but stupidity is pricelessfox is complete garbage,-0.25,0
you cant go against the deep state and the crook establishment sorry for the americans democrazy,-0.25,0
dont worry this will only make trump stronger because it shows how corrupt democrats are vote for trump,-0.25,0
daaannmngggsss trumps grandfather been thru alot and early on founding members of helping america crazy,-0.25,0
this is democrats stealing trumps money as far as im concerned bunc of dirty thiefs,-0.25,0
nyc needs trumps money to pay for all the illegal immigrants they are housing and feeding what a total clown world we are living in,-0.25,0
trying to open up trumps properties so they have some where to store all those illegal immigrants and made him pay for it,-0.25,0
this this is what he was running away from when he sought the presidency he thought he could not only enrich himself as president but be immune and protected from his debtfinancial obligation liability accountability responsibility etc its all over now privilege card revoked hillary clinton was in calling him out on all of it in 2016 he ran for all the wrong reasons we didnt listen,-0.25,0
pure corrupt politics leveled by corrupt democrats,-0.2619047619047619,0
old mad donald was always a con,-0.2625,0
with anomalies in nature youre only obsessed trumps got his wealth by striving hard and with his seats unlike others taken by in corruption we called it blood money will goes to nothing,-0.2638888888888889,0
so after proving the mainstream media and democrats are corrupt now trumps proven our legal system is corrupt he has a knack of making people expose themselves,-0.2666666666666666,0
calling all maga morons you need to step up your monthly payments to diaper dons illegal defense fund he needs your money more than you do,-0.2666666666666666,0
its a illegal ruling and shows how corrupt the democrats are anything to stop our real president from taking his rightful place bidens corruptionhow do the voters not see this its total corruption and our current idiot is killing off,-0.2666666666666666,0
here for the maga tears do illegal crap get held accountable love it,-0.2666666666666666,0
trump must be good for the people if they hate him this bad trump2024,-0.2666666666666666,0
no problemhis base will pay the bill for himoohhhfox is having a pity party for the billionaire who wants to be a us dictator lock him up alreadyj6 was politicalbut they lose faith in the system because this criminal is being held accountable no longer the law and order party,-0.275,0
cant wait till november comes and he takes his seat back a lot of these corrupt fake for the ppl will be seeing jail time,-0.275,0
what a load of crap funny what the biden crime family gets to do and nothing happens to them what about clinton,-0.275,0
completely ridiculous and they wonder why the entire country is done with this bullsht corrupt system done,-0.2777777777777777,0
nobody cares what you guys think trumps a criminal and hes going down,-0.2777777777777778,0
james vowed to take down trump because hes the biggest criminal of the century,-0.2777777777777778,0
finally revealing those fake actions he is not a good model for next generation we are also tired of those fake blode women from fox network all look same and fake,-0.28125,0
they wont get a cent they just want this to run on helping biden the law school that engoron graduated from should distance themselves from him this just screams stupidity as you have no victim so trump should move all of his businesses out of ny and deprive them of their tax revenue,-0.28125,0
really shocking how political this appears to be nothing more shocking than the fox outright lies and how bad education system is so that many believe outright fabrication eg it was trump that valued mar a lago at 18m to escape taxes and him who insisted it wasnt and couldnt be a residential development do fox lie about the time date too,-0.2833333333333332,0
this is so so wrong not fair enough for trump,-0.2833333333333333,0
dont mess with the govt when you know your hands are not clean trump messed with the wrong people,-0.2861111111111111,0
this is disgusting people hate this man because he has a different belief in values that millions share but he is actually electable so they have to go after him unfairly they say no one is above the law yes no one is above the law starting with donald trump,-0.2875,0
president trump move all of your business out of new york you have texas or florida l think the people that keep doing this this is what l think if a man loses his soul what has he gained these people dont have a soul l would not be in their shoes for their socks hell is come for them they dont have to die hell is coming to get them gods word goes on and on just watch this is a bad ungodly thing,-0.2878787878787878,0
theyre expecting trump to paid new york for these illegal migrates for the democrats party something wrong here and corruption to the core talk about desperation and they know they will lose the election biden administration out president trump 2024,-0.2878787878787879,0
this is how theyve always treated truckers going into new york like their doing to the president this is the worst place in usa to open a business run,-0.2878787878787879,0
trump has done so much for new york its truly sad that these people are so envious and cruel,-0.2909090909090909,0
lets see donald trump has about 100 million supporters if not more let all send him a 500 bill that should cover the money im serious if he did a go fund me i would send my 5 bucks,-0.2916666666666666,0
the democrat injustice system hard at work,-0.2916666666666667,0
disgusting gold digger they 547 are so afraid of him meanwhile we have an incompetent imposter pretending to be president in the white house destroying our usa and compromised up the yim yam 31 million dollars from china into the biden pockets our enemies china 50 of the invaders at the border are chinese military aged men,-0.29375,0
he stole hundreds of millions from the banks and the taxpayers by lying on his loan application and tax declaration what a scum bag,-0.3,0
breaking news trump loses biggley,-0.3,0
another setup scam by those dishonest democrats trump2024,-0.3,0
fox news sucks these days just like all the others,-0.3,0
suckers trump won leave president trump alone,-0.3,0
even a blind man can see how the system has been mobilized against president trump any man that can scare politicians and elitist like that will get my vote even if he is in jail,-0.3,0
hahahahhaa trump loses again,-0.3,0
the hatred of the democratic party is completely over the top its devastating to our country extremely sad for me to know my old friends hate me now toobecause i am a republican their hatred is so sad,-0.3,0
all this just shows the desperate lengths the dems will go to stop a political opponent president trump 2024,-0.3,0
hahahahahaha trump loses again and again what a loser,-0.3,0
man its crazy when someone says that theyll do and actually do it maybe take a note trump,-0.3,0
the only thing that could stop trump is to stop him the way kennedy has been and we all know that democrats are going to do anything to stop trump they are crazy,-0.3,0
ny sucks trump 2024,-0.3,0
democrats want to games corrupt dont cry wolf when we republicans play the same ball game,-0.3,0
yea suckers bail him out go maga crazies,-0.3,0
the expected conclusion of this pathetic joke of a case liberals are never smart enough to conceal their intent,-0.3017857142857143,0
all the people who are going after trump are money hungry there dirty people i find this to be beyond disgusting not only should he not have to pay they should be made to pay him a corrupt politician party we have so much evidence on obama hillary and joe biden of all there criminal activities we can add bush to this i believe are this is criminal activity from are government corruption trump is not guilty,-0.30625,0
its hard living in the united states with all the freedom and opportunity in the whole world with so many stupid idiots so many horrible men women and children who are absolutely worthless the trump legacy,-0.3114583333333333,0
these maga folks are big mad to my ears,-0.3125,0
if i was trump id beome president and then start to turn landfills into landfills if you know what i mean,-0.3125,0
if i was trump i would sell every business that i owned and paid taxes to nyc and laid off every employee in nyc and let the government support them and lose all the tax money trump basically built nyc and it is what it is known for all of this because he as president the other leaders have to fear no making their corrupt money the way they always have,-0.3125,0
this is bs latita is evil and just doesnt like trump and has been going after him almost like a vendetta a personal matter a major case of injustice has been performed today,-0.3125,0
fox newsand the maga crap wagon the trumpity trump clown show is over he will never be president again he is a liar a cheat thief rapist doesnt pay his ny taxes stop supporting trumpity trump he is going to prison because he is a criminal,-0.3166666666666667,0
they need trump to pay for their sanctuary cities and illegal s all b s its not right,-0.3214285714285714,0
everyone loves a loser sadly a large number of the us voters will still insist on voting for him sad sad sad,-0.3214285714285714,0
what do you do when the white house doj fbi cia and the msm are all actively trying to bring you down this is insane,-0.3222222222222222,0
what will you say maga fans to support trump now we found out today that an fbi agent made up a false narrative regarding hunter bidens involvement in the ukraine energy putative scandal to put it another way hunter and his father did nothing wrong in relation to these unfounded allegations,-0.3222222222222222,0
here we go again if you cant beat him at the polls do whatever you can to mess up his chances to become president again and also get as much money as you can leticia james youre a pathetic sl sort out the crime in that liberal shihole which is nyc what a loser she is trump 2024100,-0.325,0
maybe he can sell a new line of playing cards or trump family bobble head dolls if every maga moron would buy 30 or 40 dolls it would raise millions,-0.3318181818181818,0
political spectacle is all this is what a stupid waste of everyones time,-0.3333333333333333,0
what a witch hunt all because the left hate trump biden and his administration are destroying america and nothing is done to them corruption is all we have in the democrat party the fbi government judges,-0.3333333333333333,0
thisnis all a scam to stop trump from demolishing the deep state if you are an american and cant see this i feel horrible for you,-0.3333333333333333,0
democrates are just nasty people at their hearts you have to have a vile core to vote for any of those crooked blue bards,-0.3333333333333333,0
lmfao haha but you know stupid people will still donate to the rapist fund to pay his criminal fees,-0.3333333333333333,0
ya gotta know that an idiot as stupid as trump didnt come by his wealth honestly it was either handed to him by daddy or or lied and cheated to get it,-0.3333333333333333,0
they dont get a penny from trump its wishfully thinking for that angry black woman,-0.3333333333333333,0
our corrupt government does this to trump imagine what they could do to a regular person like you and me and dont think they wouldnt scary stuff,-0.3333333333333333,0
and the strange part allot of these people that are mad at trump voted him into office oh the irony,-0.3375,0
leave ny with its immigrants they wanted so badly and big businesses relocate to a state that appreciates your contribution to society,-0.3499999999999999,0
fox news is shameful and needs to grow a spine chump is guilty because of his actions so deal with it losers,-0.35,0
this is what happens when incompetent people are elected that are prejudiced against president trump,-0.35,0
fox news is incompetent,-0.35,0
ny needs to get trump the mental healthcare he desperately needs,-0.35,0
its a sham sad to see election interference is an attack on our democracy,-0.35,0
when trump gets back i would like to see all all these people served up the same recipe and the wicked evil hand behind all of this,-0.35,0
hell nah these idiots cannot take trumps money trump is a professional business man,-0.35,0
fox news what a brunch of losers you are please take your glasses off he was proved guilty,-0.35,0
they will keep fighting until they have trump in jail every day they think of something to charge trump with they are so desperate,-0.35,0
hey maga get your credit cards warmed up fake billionaire trump is about to start begging for another round of money from you,-0.35,0
poor trump has to pay for nyc migrant crisis very unfair since he did not contribute to this crisis he was against open borders,-0.35,0
being a liar and corrupt got him ari stop crying,-0.35,0
whenever we begin to deport illegal migrants we also need to deport liberals that hate this nation especially those 3 foreign bytches in congress,-0.35625,0
wow trump exaggerated about his wealth im shocked play with fire you can get burned,-0.3666666666666667,0
this is so scary it is so scary to every ame can whether you are democrat or republican this is scary oleary from shark tank said it they all do it if i was though if i were those companies ill be moving out of new york,-0.3727272727272727,0
fox news should go after the real corrupt current president and his crime infested family instead of reporting all this bs stuff,-0.375,0
the 18 million for maralogo is from the trump people lmaoooo not the da so yall look dumb,-0.375,0
watched fox for 5 min now i see how america could be so dumb,-0.375,0
this is the beginning of a dictatorship and it will be very hard to get out of it,-0.3791666666666667,0
donald trump is a corrupt guyhe must have done something wrong to go down like that it is just the beginning,-0.3851851851851852,0
the leftdemocrats are pure evil,-0.3928571428571428,0
trump could get that money back from his stupid supporters sell your houses trumpers and help your guy out dummies,-0.3999999999999999,0
trumps a criminal and you know it youre making fools out of you selves sitting there and lying for him,-0.4,0
the democrats are petrified of trump being elected as president all those bidenobama etc know they going to end up behind bars,-0.4,0
americans are morons who dont deserve such a president from france,-0.4,0
the fact that democrats are worries that their guy might not be 100 cognitively but republicans dont worry that trump is 100 a criminal is telling,-0.4,0
ya trumps a criminal and a rapist and a traitor,-0.4,0
fox news still covering for criminal trump,-0.4,0
it couldnt happen to a bigger moron art of the deal indeed dump trump 2024,-0.4,0
corruption at it worse,-0.4,0
trump is a con and a criminal and is getting what he deserved shouldve stayed in reality tv,-0.4,0
even if latica james revenged trump trumps done way worse period,-0.4,0
send in those campaign donations now or buy a trump board game anything,-0.4,0
fox is still protecting this criminal what a trash news company,-0.4,0
this criminal will never be president again hahahahahahaa biden 2024 yeah,-0.4,0
there is a god now we just need his prison sentences for trying to overthrow our national election insurrection and stealing national secret documents,-0.4,0
trump is a criminal fox news are the enemy of the people,-0.4,0
criminal minds equals the trumps,-0.4,0
look at all the boo whoos for the twice impeached 4 time indicted criminal rapist cry me a billion dollar river,-0.4,0
i can see from the comments that fox main stream media viewers are idiots stop watching bs opinion television educate yourselves and quit believing what the experts tell you there is a reason the previous generation calls it the idiot box you all prove it,-0.4,0
hahaha pathetic fox news,-0.4,0
crime doesnt pay but orange does add this to trump university 4 casinos trump shuttle trump charities and on and on but the cult is behind him,-0.4,0
why do they hate this man he is the excentinal threat to the deep state,-0.4,0
trump is a criminal his followers are gullible,-0.4,0
trump criminal family and and fox news lying,-0.4,0
and cowardly republicans do nothing why because the gop is secretly collaborating with the democrats to get trump,-0.4,0
so shocking to see letitia james showing patriotism to the usa by promising to sue murdering punk putins boy who is still trying to dismantle our country for him,-0.4,0
broke donnie has something in common with fox admitted fake news they owe millions for their lies,-0.4,0
this will only bring trumps base closer,-0.4,0
ohhhh ya boy starts to get whats coming to him his criminal organization can no longer operate in ny and is out over 300m from his blood money funds this is just the beginning,-0.4,0
trump is a criminal for 40 years and still his sheeps believe every nonsense from that dude,-0.4,0
what a load of political crap,-0.4,0
folks in case you have not heard the cat is out of the bag obama the clintons comey brennan and all the rest are antiamerican communist pieces of sht demtards stop with all of your bullsht you see demtards we have this thing now its called the internet so now we know that you are all criminal lying pieces of stinking sht,-0.4,0
these bubble heads to include ari fliescher neglect the fact that trump took the 5th over 400 times and one of his idiot sons eric took the 5th over 600 times no wonder faux news got sued for repeating the stolen election lies these people need to do the american people justice and locate a candidate thats not a crook,-0.4,0
this is the democratic partys game as dictator to their opponents,-0.4,0
i stand behind you trump24 theyll be exposed just like the frauds in georgia this makes no sense scotus will fix it,-0.4,0
this is bs the abuse they have done to president trump is a crime and should be delt with i hate everything the left stands for because they are lying greedy grifters trump 2024,-0.4,0
i thought trump would be tired of winningmore like he is tired of spending out millions to lost lawsuits,-0.4,0
if anyone gives false statements to banks and the bank lends them money and the money is insured by federal government thats a federal crime fox needs to stop lying to there viewers were do you think they got the evidence against trump banks numbers dont lie,-0.4000000000000001,0
when trump becomes president again he should use the presidential paycheck to pay off these false claims,-0.4000000000000001,0
democrats make me hate my own country we are infested with evil we have become a thirdworld banana republic if you are a democrat you are the problem not the solution we are supposed to be a country of the people for the people and by the people we are not supposed to be run by career politicians we are supposed to have presidents who have an aptitude for command not bribery and corruption like joe biden,-0.4000000000000001,0
this is ridiculous these democrats are so fing corrupt,-0.4166666666666666,0
they wants this guy gone so bad so desperate and i thought putin was cold but these jokers are going after everything this man owns,-0.4249999999999999,0
not surprised they hate him and theyre scared of him,-0.425,0
criminals running new york these people are pathetic their time will come,-0.4318181818181818,0
trump leave new york leave it that state is disgusting,-0.4318181818181818,0
disgusting no one was damaged new york is doomed all that support these people should be ashamed,-0.4318181818181818,0
leticia james and fani willis are examples of a corrupt government this crap happens in russia the dems are doing anything they can to prevent trump from running for president they lied for 4 years about russian collusion that they cooked up they continue to lie in order to install a marxist government of one party the end justifies the means these people are our enemies they represent a democrat party that has become weaponized against their opponents,-0.4333333333333333,0
stupid even a moron can see this for what it is a political witchhunt so for you morons this is literally how borrowing money against real estate is done evey time everyone everywhere on earth,-0.44,0
i dont even like trump but ill send him money and would crawl through a field of broken glass and rattle snakes to vote for him,-0.45,0
her comments are shocking really come on now how many shocking comments has donald trump made against others in office but now you want to talk about shocking comments stop it,-0.4599999999999999,0
oh my word how on earth leticia james can do such evil evil work towards trump she just hates this good man lord put some wrath to this evil woman trump continue fighting,-0.4599999999999999,0
trump obviously orchestrated this whole impeach biden scam it has his fingerprints all over it it failed miserably just like trump has failed miserably,-0.4666666666666666,0
the us political system is broken this is disgusting,-0.4666666666666666,0
trumpublicans will get very violent if their supreme leader loses in 2024 thats what dumb duped and deadly cult victims do,-0.46875,0
its pretty shocking behavior from someone that wants to be president what he vomits into the media for years now lying insulting disrespecting any democratic institutions spreading hate pissing of allies,-0.47,0
these people are sick they all need to be impeached this is obviously punishing him for running sick fs,-0.4761904761904762,0
declare bankruptcy and give them trump should do that till the election trump vivek vp 2024 im rooting for trump so hard even im not a us citizen its crazy this happening in us like a 3rd world corrupt country and for trump god protect trump for world and root out evil,-0.4783333333333333,0
its about moneythey want to bleed his finances dry so he cant campaign this is sickening this one makes my blood boil,-0.4833333333333333,0
this is bs trump did nothin wrong god will get her just watch she will pay for this,-0.5,0
trump did the wrong thing got caught the rest of the world laughs at all the americans that are trump fans,-0.5,0
a corrupt biden democrat government that is supported by corrupt judges and protected by the corrupt fbi lets maga,-0.5,0
what a bull bull corrupt democrat party,-0.5,0
this is going to backfire on the corrupt democrats come november,-0.5,0
yup and as per gqp trump loyalists they are all fake and witch hunts there are lot of difference cases to keep track on,-0.5,0
president trump is going to go insane on these people when he comes back,-0.5,0
so unfair according to eric trump his father built the ny city skyline ill have to think about thatnope,-0.5,0
trump 2024 democrats will fail and trump will rise again,-0.5,0
the idea is to leave trump penniless so as not to run for presidency in 2024 what a silly idea,-0.5,0
i use to like him but i see hes putins buddy whats wrong with that guy,-0.5,0
democrats say that trump gets in there hell attack them and overthrow the government but its a democrats that are doing just that now with lies and fake cases,-0.5,0
what a corrupt system so sad what weve become,-0.5,0
what a sad day for our country,-0.5,0
demo craps are not americanthey are paid thugs that what think im 77 never saw such hate with the ugly stinky democrap today,-0.5,0
fox news quit sticking up for mentally ill trump,-0.5,0
trump 2024 never ever allow democrats to rule america they are all crooks and fakes they are what is wrong in america today,-0.5,0
so lets recap hillary challenged the election results nothing happens to her hillary and biden has documents in their possession that is illegal to haveagain nothing happens to themanyone see a pattern,-0.5,0
this is bs where will the money go into the pockets of the corrupt,-0.5,0
they need money for the illegal bs immigrants,-0.5,0
just another example of how corrupt the democratic crime party is,-0.5,0
trump rudy and mike lindell all learned karma doesnt like when you try to steal elections with fake electors,-0.5,0
all you idiots donating to his campaign are paying for this hahahahahahahahahahahahahahahahahaha losers,-0.5,0
trump lost trump lost trump the loser what goes around comes around suck it up sad people,-0.5,0
all this sham will do is make trumps poll numbers sky rocket these idiots will never learn,-0.5,0
donnie the crook everyone in ny knows it sadly his supporters dont,-0.5,0
democratic party has grown corrupt,-0.5,0
watch out fraudster trump is gonna need to fund raise from his base cant buy groceries too bad trumpeter needs your money to keep his business afloat,-0.5,0
this is so sad to see remember this on election day vote republican,-0.5,0
fox news is fake news rino,-0.5,0
the rule of lawhow is fox going to spin out of this youre fake presidente is toast jailtime awaits donald j trumpfinally,-0.5,0
what a sad day for america,-0.5,0
get even with all these corrupt criminals trump 2024,-0.5,0
theyre trying to bankrupted him for going against the corrupt establishment,-0.5,0
a sad day for america,-0.5,0
this is wrong to do but what comes around goes around you democrats need to learn that and you will soon,-0.5,0
how else will ny pay for the illegal aliens,-0.5,0
trump never does anything wrong i support and will vote for him but some of you act like hes some sort of god or something,-0.5,0
fox news is still fake news convict 45,-0.5,0
trump is guilty as sin,-0.5,0
when are republicans going to dump this corrupt loser he is bankrupting the party,-0.5,0
agreed sell everything an dont do business in corrupt cities or states,-0.5,0
nyc needs money to take care of the illegal immigrants,-0.5,0
our prime minister is not perfect but this guy trump should be locked up maga morons are immune to facts and reality so dont waste your time on them,-0.5,0
this is your democratic party on drugs even from a doctor the current state of our elected representatives is outrageous,-0.5,0
well we now know leitia james as being corrupt for misappriation of tax funds i hope she goes to prison for it,-0.5,0
