comment,sentiment_gemini,cluster
trump was toast long ago he hasnt won anything since 2020 popular loser,-0.75,1
unlike the maga crew i read every bit of the legal rulings indictments etc because thats how you get a real picture engoron said they are incapable of admitting the error of their ways their complete lack of contrition and remorse borders on pathological instead they adopt a see no evil hear no evil speak no evil posture that the evidence belies so how is this man fit to be president when he would not pass the civil service test he is less qualified than the bottom rung of govt positions,-0.75,1
look the whole country has gone down the toilet the politicians are impeaching each other and taking each other to court makes you think of one question when will the presidents actually run the country america is the real victim what ever happen to for the people by the people,-0.75,1
this is what happens when you let the rich run for president idiots out of touchand power hungry,-0.75,1
maga remember your donations matters maga meniac has been ordered to pay out over 350m although hes a billionaire he still need your donations hes not tired of losing hes the greatest loser,-0.75,1
coming up next lock him up lock him up lock him up by the way faux news dont forget to remind trumpies to donate their money to their orange god,-0.75,1
no by lowering his values he would pay less taxes you jerks it thief,-0.75,1
it is truly sad that such people like trump and his family cant freely rob america and have to be punished trump gave 10mill of donors money to ivanka trump to pay for her legal fees even though she owns 24 million mansion and billions of dollars that is ok russian daddy putin will pay for everything,-0.75,1
stupid even a moron can see this for what it is a political witchhunt so for you morons this is literally how borrowing money against real estate is done evey time everyone everywhere on earth,-0.75,1
bail him out trump cultists your deity needs your money please give it to him,-0.75,1
when are republicans going to dump this corrupt loser he is bankrupting the party,-0.75,1
stop it fox you keep feeding trump fools garbage and they eat it up anything for ratings so you can make your money,-0.75,1
supprized are ya it could be 50cents or 50 billion trumps not going to pay a penny just widdershines from fox look whos bringing the news,-0.75,1
unfortunately i have to say the same to trump if you have any connections to that dumpster fire ny city i have no tears for you dont live there or even visit that garbage pile let that city rot in hell,-0.75,1
he ripped off american taxpayers by over 300 million dollarsand they will give him another shot to do it again in only 3 years you are right the law system is riggedin trumps favor fanatics simply refuse to understand that,-0.75,1
ny will end up with trump tower and turn it into a homeless shelter red hats you will cook clean and tend to the immigrants in the tower,-0.75,1
youve got to be kidding me fox news is still trying to spend this as if trump is innocent come on teflon don broke the law this is sad people seriously are willing to excuse him for committing crime if it was biden ya would be chanting lock him up come back to reality the man is guilty a crook a criminal and a liar,-0.75,1
the fox anchors dont know anything about the law i think the ex president was politically prejudiced when he lied about the election 10 thousand pencils cant make 10000 square ft equal 30000 sq ft and falsification on a loan form is a crime even if you are too inept to run a business,-0.75,1
please send this fake billionaire all your money he needs you,-0.75,1
democrats are cheering for the bankruptcy of democratic nyc this ruling could easily cause more big businesses to exit nyc leaving it bankrupt big businesses do pay millions in taxes and provide medical benefits paid sick time paid vacation etc to their employees i hope people living in ny that are cheering for this ruling get ready to pick up the huge tax tab when big businesses leave nyc,-0.7508,1
beleave it or not i know for a fact the illegal aliens have so mutch confidence in thea un lawfull un constitutional tachtics of bannana ripublics so now we know what were dealing with and they dont got a clue where ther realy atand the left deep state are involved,-0.768,1
once again we find the fox propaganda machine hard at work defending the indefensible at the cost of trust in our legal institutions with all their combined resources putin xi and kim couldnt inflict in a year the damage fox does to america on a daily basis wake up maga if you dont look up then please dont vote,-0.777,1
ha ha open your wallets maga dump is not going to pay for this himself hes rich but not stupid,-0.777,1
sign up for trump university fast so you can help donnie pay up,-0.78,1
trump steaks trump airline trump casinos trump football team and comp trump university trump board game all failed because of a democrat witchhunt whilst trump was a democrat very devious you guy have to open your eyes and stop drinking the cool aid hes a con artist and you are the mark,-0.78,1
ouch thats a lot will probably wipe trump out expect big sales from trump trump will have to stump up that same amount to appeal or get a bond which will cost 10 of the amount and is consumed in the bond ie its never returned,-0.788,1
these people are sick they all need to be impeached this is obviously punishing him for running sick fs,-0.8,1
took 20 years to long time to get this criminal man to justice sad he leaves like a king so long time typical ritch people allowed to do like trump,-0.8,1
thank you god the era of white privilege is coming to an end now send him to prison,-0.8,1
when trump gets back in he should sign an executive order for his 100 million supporters who are armed to serve justice on all criminal politicians and people in government for failing to keep the oath they swore,-0.8,1
now look whos crying hes a criminal you fools,-0.8,1
make america great again hold trumpy accountable for the multiple crimes we all witnessed him commit,-0.8,1
when fox news is always talking nonsensetrump liedand hes corrupt like the rest of the politicians why is he not winning these cases if he is innocent,-0.8,1
the art of the steal question for all those evangelical christian trump voters what happened to the 9th commandment and the 7th the 8th the 10th,-0.8,1
even if you dont like trump youd have to view this as a corrupt system if not youre an idiot the tide will turn,-0.8,1
only in usa the most corrupt country on earth no other country even comes close everything is rigged and fake i feel sorry for all normal people living there some in usa does not even know what a woman is,-0.8,1
the future of america is not good democrats dont realize that they will also suffer under fascism,-0.8,1
biden thinks hes running the nwo git rid of him,-0.8,1
this is going to backfire on the corrupt democrats come november,-0.8,1
look at them three fools crying for a dummy trump thats what he gets he shouldnt have didnt it the hell with trump and he losing his mind big dummy,-0.8,1
trump caused the depression dont you know you people are sick,-0.8,1
is maga cult members are crying already,-0.8,1
democrats make me hate my own country we are infested with evil we have become a thirdworld banana republic if you are a democrat you are the problem not the solution we are supposed to be a country of the people for the people and by the people we are not supposed to be run by career politicians we are supposed to have presidents who have an aptitude for command not bribery and corruption like joe biden,-0.8,1
have to love the morons who use the if they can do this to trump then they can do it to you argument yeah no hit if you sexually harass someone and then talk hit about that person or lie then you should be held accountable for it,-0.8,1
fox news should go after the real corrupt current president and his crime infested family instead of reporting all this bs stuff,-0.8,1
corruption thy name is democratthese democrats are an embarrassment to the mafia,-0.8,1
looks like the scotus is going to have another appeal on its hands this is disgusting behavior coming from the democrats,-0.8,1
fox news you are as delusional as trump,-0.8,1
the usa is no longer a democracy,-0.8,1
fox why are yall not covering trumps philidelphia conference he was bood by everyone where is your segment on that i thought fox said everyone loves him,-0.8,1
banana republic political persecution by the democrats this is their new mo,-0.8,1
now he knows how fox news feals,-0.8,1
trump was not elected president he he lost the election to hillary but the biased electoral college appointed him to the position america is a republic not a democracy and we are the laughing stock of the world,-0.8,1
i dont know why donald trump bothershe should leave america to rotbecause thats whats happeningnew york has become a stench under the democrats,-0.8,1
none of this would have happened if trump didnt run for president and that is whats despicable about democrats,-0.8,1
professionals are absolutely killing this country even the hosts of this show in a halfaffected tone imply well that sucks for him glad its not me on to the next story its as if all these people have had all their passion trained out of them by the university i think we definitely need to shut down mist of our colleges and repeal the 19th amendment if we want any hope or chance of beating back this psunami of progressive regression,-0.8,1
its been a bad week for donnie moscow,-0.8,1
this is bs this just proves just how corrupt that our system is i want to see biden and harris out of office by impeachment and i want to see joe and hunter go to prison for their wrong doings and especially for selling our country and its people out to our enemies and that bit in new york that brought these charges against trumpall i have to say is one day your party will turn on you and it will be sweet justice republicans we need to vote straight republican so maybe we can stop the democrats from cheating their way back into the white house god bless the usa,-0.8,1
i think this has gone too far completely corrupt and massive election interference wheres hunter is he in prison,-0.8,1
the system is rigg against trump,-0.8,1
the usa is run by full blown communists what a dirt bag country they have become the usa is pretty much dead,-0.8,1
man this charge is trumped up plain garbage,-0.8,1
so much losing for the obese orange insurrectionist criminal convictions coming soon boy,-0.8,1
election interfering 100 jack asses,-0.8,1
the trump base alone cannot win general elections he needs all republican voters 20 moderate republicans say they are not voting for trump he needs at least 50 of independents 80 of independents say they will not vote for trump he needs at last 10 of democrats like he got in 2016 however 99 of democrats will not vote for trump,-0.8,1
this is so stupid the democrats are sickening,-0.8,1
one reason i will never vote for a democrat ever for as long as i breath there politic trash people who will send are country into the gutter,-0.8,1
what are republicans doing need to give them the same medicine in all the red states,-0.8,1
take america back we the people disdain trump,-0.8,1
just here to see the maga tears,-0.8,1
what a good day must suck to be a magot supporter,-0.8,1
america you should be ashamed of yourself to allow this to happen to american citizen how shameful your country should feel right now,-0.8,1
fox news arent you ashamed guys and gals you talked like the loser trump,-0.8,1
obamas crew doing anything to keep power,-0.8,1
corrupt and political interference my opinion,-0.8,1
i love fox cum maga tearsssss hahahahah,-0.8,1
a vote for trump is a powerful vote for russia,-0.8,1
a witch huntby the criminals party the democratswe support you trump,-0.8,1
election interference at its finest,-0.8,1
hey fox what happened to your incredibly reliable source youve been pushing for so long finally it turns out you were just full of fake news again case dismissed how come you dont talk about this anynore cat got your tonge,-0.8,1
this is all politically motivated there doing everything but god is watching everything that the wicked is doing to president the wicked you have yo wait what god is preparing for you especially ms james its bbecause you dont like the former president you persecute him so bad remember god,-0.8,1
its amazing that people still support trump the stupidity in this country is unprecedented,-0.8,1
boohoo tofu trump tuff titty,-0.8,1
all of these people that have brought all of these bogus charges on donald trump i wouldnt want to be any of them if trump is elected president because pay back is hell,-0.8,1
trump will never pay a cent his small donor maga zombies will pay,-0.8,1
this is ridiculous these democrats are so fing corrupt,-0.8,1
hey maga get your credit cards warmed up fake billionaire trump is about to start begging for another round of money from you,-0.8,1
let me get this straight someone started a gofundme for the over 300 million that trump owes and people have actually contributed to it hes supposedly a billionaire my god the magas are truly some of the dumbest people on this planet,-0.8,1
my question is will biden be sued and tried when he is out of office this is disgusting and the republicans need to start fighting fire with fire,-0.8,1
stupid money they are only trying to bankrupt him that is the absolutely only thing they are doing ridiculous do like everyone else dont pay it or pay it only in penniesone per day,-0.8,1
looks like the got more funding for their new voter base coming across the border,-0.8,1
fun fact trumps own firm agreed with mar a lago valuation at 18 million cry harder maga snowflakes,-0.8,1
please leave our country trump america absolutely hates you you stole from the good people of new york to put in a gold escalator and pay for your wifes wardrobe what a loser america hates the trumps,-0.8,1
when trump is president he better imprison these two crooks,-0.8,1
no fox youre totally right trump is not a crook who lied about his assets havent paid his taxes hes a saint thats why he hasnt been found guilty because hes such a role model,-0.8,1
trump is a deadbeat who doesnt pay his bills anyways so it doesnt matter,-0.8,1
the good news for trump is at least it isnt as bad as fox news having to pay 787 million for lying,-0.8,1
desantis welcomes maga criminals to do business in his corrupt state,-0.8,1
i hope that after he is elected the crime problems from sanctuary city policies leads to an emergency where they request federal aid and he tells them he cant do business in ny,-0.8,1
foxs dominion settlement of 787 million shows lies have consequences how can anybody have trust in fox as a news source,-0.8,1
predator trump will be just fine the saudi government gave him 2 billion dollars oh thats right they gave it to his soninlaw wink wink predator trump for inmate 2024,-0.8,1
make sure his campaign funds go towards his crime payment order,-0.8,1
trump is so corrupt he fooled everyone wow,-0.8,1
ny will go broke with our trump businesses and it will serve them right,-0.8,1
how can anybody trust trump in the white house when hell have motivation to cheat and steal because of his finances trump will sell himself to the highest bidder if he gets into the white house,-0.8,1
hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america,-0.8,1
trump is nyc if he is shut down from business there goes triple that number in tax revenue for the city im sure trump towers will be for immigrants now,-0.8,1
nyc needs trumps money to pay for all the illegal immigrants they are housing and feeding what a total clown world we are living in,-0.8,1
look up the new york times article a trump empire built on inside connections and 885 million in tax breaks new york has been feeding donald trump for decades not only has he cheated the taxpayers and state by not paying taxes he actually owes the taxpayers had to cover 885 million in tax breaks trump didnt have to pay through schemes with friends and associates in nyc politics,-0.8,1
trumps base will give him 400 million freely,-0.8,1
trump made a mistake by getting in the politician business he was doing better as a reality tv personality when he got involved in the political business he kept poking the bears on both sides now he has to deal with the consequences,-0.8,1
hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america,-0.8,1
lies can be very expensive looks like fox may have to answer to defamation of the us president and his son hunter comer the lying joker failed to tell the truth,-0.8,1
the republican party needs to dump trump hes damaged goods,-0.8,1
of course the numbers are big they have run new york into the ground so what now theyve got to extort money from donald trump idiots letitia james i really hope our former president digs up the same kind of dirt on you that he has found in georgia you piece of crap,-0.8,1
dear trumps take your business out of new york and let them see how much income you bring them,-0.8,1
trump can raise that much just by selling his used diapers to his braindead supporters,-0.8,1
hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america,-0.8,1
if they can do this to trump what are the going to do with the every day americans,-0.8,1
this is how trumps life long fraudulent journey comes to and end ladies and gentlemen,-0.8,1
lmfao what a loser keep on giving him your money maga sheep i love it,-0.8,1
liabilitybs just another thing to go after trump for just to prove they have powerthey think,-0.8,1
cope and seethe maga cope and seethe and dont forget to get those donations in the billionaire mandarin molester needs more,-0.8,1
what a bunch of money grabbing loosers they have tried every thing to distroy trump by phony law suits and the made up scandals,-0.8,1
this is his money you theives are trying to break him he has worked all his life i wouldnt pay what did he do what did his kids do its his shame on what their doing no matter who you are this is wrong,-0.8,1
hahahahah trump is 450 million in the holehes heading towards bankruptcy and so is his campaignso much winning a criminal surrounded by criminals worshiped by idiots,-0.8,1
please help me contribute to trumps penalty fund if trump is gone there will not be a future threat to democracy so lets help our putin loving liar in chief so what if he molests women says it ok to grab them in their crotch so what if he steals state secrets who cares if he tried to corrupt the georgia election etc etc etc,-0.8,1
a lot of trumps crimes were committed when he still professed to being a democrat now hes going to be looting the republican national committee to pay the bill for his crimes ironic that republican donors will be bailing out a democrat,-0.8,1
trump has been hit with over 450 million in fines in two court cases he has grifted and lied from the start not to mention the 8 million he got from china and other foreign countries these are the facts,-0.8,1
lock him up lock him up lock him up trump is a crook he was a crook all his life a low life,-0.8,1
dont worry the maga idiots money isnt enough so he will take over the rnc so that every penny goes to his legal fees and fines there will be no money for any other republican running for any office anywhere and do you know why because he does not care about anyone but himself it has been obvious for decades wake up,-0.8,1
just stopped by fox to see the reactions from trumps fans maga consistently displays their inability to face reality send the fool more cash the billionaire needs your welfare,-0.8,1
trump could always move all his corporations out of new york and other businesses follow gigantic tax base gone new yorks going to hell anyway,-0.8,1
trump stole from new york citizens by falsefing the value of his properties loans denied to others by financial institutions insurance inflated for others and property tax diminished for trump but inflated for others they lied to benefit themselves and curse all others,-0.8,1
oh boy now his supporters have to give him even more money come on people put in some more ot he got legal bills to pay and we know he doesnt pay themyou do oh you pay his butlers bills to so take a swig of the kool aid on your back to work and keep those donations coming,-0.8,1
all we can do is vote for our pres donate j trump,-0.8,1
maga supporters better dig deep hes coming after your money,-0.8,1
they dont get a penny from trump its wishfully thinking for that angry black woman,-0.8,1
these ppl should be ashamed of themselves to treat an american president with so much disrespect its unacceptable and i think in this life or in the next they will be made to pay everyone that has a hand in this disgusting show its sickening im literally completely outerly going to vomit especially if i picture that weirdo looking poc judge such low class ppl total bs u ppl are destroying this great country of ours i feel thats your endgame though fu and the horse that latisha rode in on,-0.8104,1
martha is full of duck turds f fox news it is liberal owned too,-0.82,1
trump will never win the election he cannot and will bot get independents and suburban woman good luck on your dead horse the idiot base loves this stuff educated americans understand that fox just lies and lies and doesnt fall for this bs,-0.82,1
lol jesus this corruption is disgusting they are really trying hard to get rid of this man because of what a great president he was for the american people,-0.8282,1
again fox doesnt have the balls to bring up how joe and this corrupt administration got into the white house 81 million votes the election was rigged are rigged if election entirety isnt fixed we will get the same results network news is propaganda,-0.8321,1
hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america,-0.8333,1
good to see this con man get the treatment he deserves hes a stain on the american history book a do nothing president and a coward as president trump is just scum,-0.8333333333333334,1
fjb and all his democratic cult,-0.848,1
i can see from the comments that fox main stream media viewers are idiots stop watching bs opinion television educate yourselves and quit believing what the experts tell you there is a reason the previous generation calls it the idiot box you all prove it,-0.85,1
i still remember the days when i though trump running for president was just a publicity stunt regardless i so completely underestimated the naivety of our populace and wondering how any selfrespecting person especially those who have childrenand especially women who heard his comments about a wealthy mans entitlement to just grope any womans pywhat are you not thinking hes in the highest office leader of our nation wth example does that set to children to validate that this despicable narcissistic manipulative sham of a human being who has innumerable crimes against our laws and constitution and clear buddying up to dictator leaders up there with mussolini and worseits not diplomacy he actually states that he admired these leaders wake up learn from history under no circumstances should this man even be allowed to be eligible for the office much less elected,-0.85,1
trump needs half a billion you guys are going to have to dig deep the emails are coming,-0.85,1
he can do what steven seagal did move to russia and re locate his con job there it will be the perfect fit don the con,-0.85,1
trump is indeed a loser and crook 350 mil is nothing all he needs to do is sob to his maga supporters and they will pay for the bill pay up bith,-0.85,1
hard working people are poor and trump is rich trump is not rich because of honest work all lies and corruption our money is in the pockets of trump take it back justice for the honest people of america more justice now jail trump,-0.85,1
trump should just take the country by force,-0.85175794,1
everyone in these comments are mad hes a crook and this is called karma now all you morons can put your cult money together to pay for his legal fees like good little ingrates,-0.855,1
hes always guilty but the clintons obama and the biden family is never guilty the democrats just want to ruin him,-0.86,1
trump did the wrong thing got caught the rest of the world laughs at all the americans that are trump fans,-0.86,1
republicans snowflakes please report to this post i have questions,-0.86,1
navalny dies for truth some fox news anchors live for lies,-0.878,1
trump was calling others losers and criminals but he was the loser and criminal all along 440000000 fine for his crimes is a good fit trump supporters are all criminals like himself bravo letitia james for kicking magas butts,-0.88,1
these bubble heads to include ari fliescher neglect the fact that trump took the 5th over 400 times and one of his idiot sons eric took the 5th over 600 times no wonder faux news got sued for repeating the stolen election lies these people need to do the american people justice and locate a candidate thats not a crook,-0.88,1
dems have no limit as to how low they will go to break the law they are abhorrently pathetic there is no way dems can let anything go when it comes to trump they are sick sick people they know he will uncover all their dirty corrupt illegal activities,-0.8802853,1
old donald trump takes another did and for some reason you guys still this guy is honest everywhere he goes he loses its this everybody he knows is going to jail a pen a lot of money and fines its not a setup it is all real and true happening right now and you idiots still back this thieving rapist the next thing is those cases that he might go to jail on you know its gonna happen hes gonna go to jail and you fool just still going to back him biden 2024,-0.8888888888888888,1
you guys need to finally pull your heads out of the sand hes a crook hes always been a crook you just cant bring yourselves to believe it ask any of the banks who got left holding the bag on the trump shuttle airline disaster ask the people who were fleeced out of their life savings in the trump university scam and many more examples of their chicanery but you just keep sending him your hardearned money,-0.899,1
excellent evidence that trump misrepresented his wealth to the banks and his fitness to be president to patriotic americans,-0.89966,1
donald trump is a criminal he has been a criminal all his life keep crying maga this is just the beginning for the career criminal trump will be a criminal defendant for the rest of his life,-0.9,1
donald trumps guilt is documented in his companies own records its tax returns and loan applications there is no question that he is guilty he has been a criminal all his adult life and his father was a criminal before him,-0.9,1
these indictments prove to the american people how poisonous these blue states legal system has become and trump is drawing them out like a poltice draws a boil,-0.9,1
wow the republicans and people are voting and claiming donald trump is the front runner criminal for president you kidding me then every criminal person in the country should all be the united states president,-0.9,1
this is so sad to see remember this on election day vote republican,-0.9,1
vote for someone who wants to be a dictator,-0.9,1
the more they try the more they fail and trump gets more support by the people libs are so scared they break the law and constitution at this point,-0.9,1
this just proves trump won in 2020,-0.9,1
shameful will lead to trump winning or revolution,-0.9,1
trump is a criminal his followers are gullible,-0.9,1
what a joke our government has become,-0.9,1
stop making excuses trump wannabees he lives by his own rules lies and intimidates he is a thug nobody created thisor gets blame other than trump himself,-0.9,1
calling all maga and ultamaga its time to go pennydiving in your couches again to help your dear leader tired of whining i mean winning yet,-0.9,1
eat dodo trump and faux news,-0.9,1
has anyone figured out why this crazy hates the real president so much she bets her career on gettin him,-0.9,1
i am officially not voting for trump too much lying with trump i want nikki haley we need an honest woman in white house not lying donald trump i will not be a sucker this time,-0.9,1
biden is a illegitimate president hes a joke and never was elected the dems and most repubs are systematically destroying america and we the people are watching it happenmore popcorn please,-0.9,1
being a liar and corrupt got him ari stop crying,-0.9,1
goodby trump your a joke,-0.9,1
what is the difference between putin and biden putin took down the man running for his office and biden is trying to take trump down people wake up putin acted on jo bidens mouth that started the ukraine war and biden wants trump dead and is meeting with fanni about trump case jo biden putin much like brothers other than putin speaks with authority biden is a thug,-0.9,1
these liberals are disgusting corrupt people,-0.9,1
i hope trump wins and becomes a dictator then he can deal with these people the way they deserve,-0.9,1
what is happening in america run by traitors and crooks and greedy basds sickening,-0.9,1
donald trump will always be my evel knievel,-0.9,1
trumpanzee university steaks wine casinos hotels vodka mortgage llc shuttle airlines all failures and now shoes loser loser loser also 2020 presidential loser and soon to be 2024 loser are you tired of winning donny,-0.9,1
trump is a pathological liar what do you expect he will continue to lie to play victim and grift his supporters,-0.9,1
trumpublicans will get very violent if their supreme leader loses in 2024 thats what dumb duped and deadly cult victims do,-0.9,1
1 kings 2222 2 and the lord said unto him wherewith and he said i will go forth and i will be a lying spirit in the mouth of all his prophets and he said thou shalt persuade him and prevail also go forth and do so what happened next was a reckoning look it up a reckoning is coming for america it will not bring peace prosperity or good for the citizens we will be punished for generations of evil we committed as a nation and as individuals reckoning is coming christians repent get on your knees and beg forgiveness,-0.9,1
hahahahahaha trump loses again and again what a loser,-0.9,1
we live in a third world banana republic this is unbelievable how trump was fined 355mil when there were no victims all because the deep state is politically threatened by him as a political rival dont ever tell me we live in a democracy ever,-0.9,1
leticia james ran on putting trump in jail sat in the back shoes off drinking her coffee sat on her ample a every day not doing any work girl is an political activist low life made it easy for nipples mcgee to shout him down and rule him guilty before trial even started,-0.9,1
as an armanian im more afraid of what we just witnessed from the democrats in their attempt to remove a polical opponent abusing government power is by far the biggest threat to democracy,-0.9,1
maga is a cult for losers led by a loser,-0.9,1
i dont think anything other than a civil war can be a result of the lefts total insanity the media has lied about this man over and over and over every single day for years now the amount of propaganda that the left has swallowed has reached critical mass,-0.9,1
these maga folks are big mad to my ears,-0.9,1
why you people are focusing on trying to get trump your presideits a damp socalled joe biden is picking a fight with russia and all hells gonna break loose and then its gonna be your fault because its just like donald trump said the liberal democrats wont war with russia and hes right because its happening under your eyes and you dont even know it how stupid can you be,-0.9,1
another setup scam by those dishonest democrats trump2024,-0.9,1
continued women lying to take his money for the leftist this is wrong now property appraisal anything to stop trump not just trump but his whole family is attacked where are the constitutional rights and fair laws america is no longer the great country with corrupt officials vote out these haters of truth stand up for america,-0.9,1
lmfao haha but you know stupid people will still donate to the rapist fund to pay his criminal fees,-0.9,1
it all sucks but he has bankrupted others i know of a guy who had sold afew hundred dollars of grand pianos to the hotels and never got paid he lost his business that sucks but also with trepidation voting trump because of the left,-0.9,1
those who are shouting appeal dont forget the trump foundation and trump university case trump is a crook,-0.9,1
trumpers send money to your lying tax fraudster and rapist nowplease send more sucker donations the chosen one trump will send you a free ticket toheaven better yet a fake gold medallion wth his face on it lol suckers,-0.9,1
they will keep fighting until they have trump in jail every day they think of something to charge trump with they are so desperate,-0.9,1
everyone knows trump is crooked from head to toe and needs to be held accountable like anyone else would be,-0.9,1
put down the kool aid and grab your debt cards trumpers donnie bone spurs needs your money now hahahaha 91 felonies stil coming hahahaha save your money for a big box pf tissues and just like that the snowflakes became the trumpflakes,-0.9,1
maga suckers get your social security checks out the change in your piggy banks so you can pay this half a billion dollar fine for the trump crime family,-0.9,1
seize his assets wowthese psychopaths really want a civil war banana republic trump 2024,-0.9,1
but biden walks free has to pay nothing to anyone not even 10 for the big guy as does his son with mountains of evidence of illegal activity and yet he walks about with his head held high two tier system,-0.9,1
if this man cant run a business he should not run a country,-0.9,1
these people are sick they just money for their pockets wait until trump gets in office these people are sick and need to be put in jail,-0.9,1
you maga nuts better send him the rest of your pennies he gonna need em,-0.9,1
every mention of trump losing his businesses puts a smile on my face yes pay up orange makeup wearing criminal clown and real americans not fox viewers cannot wait for you to be lockedup either thator well happily give you and your klan a oneway ticket to russia then youll learn what a good man putin is you fascist,-0.9,1
its hard to believe that trump supporters think that trump wants the presidency to help them hes a arrogant egotistical narcissistic con man,-0.9,1
why do you call the fraudster president he and his family are just grifters and conmen,-0.9,1
well trump could get a loan from taylor swift her latest australia show was the biggest in history at 96000 at an average of 300 a ticket merchandise easily 30m per show or trump can continue to scam maga for a 10c donation to his superwinningpac,-0.9,1
trump get the hell out of that ny leftist cesspool close everything there and go to a sane place like fl wow such leftist evil bastards who need to sweep their own front porch plenty of corruption there,-0.9,1
this is why trump doesnt want his taxes looked at he will get fined even more hes a liar and really good at manipulating you thinking hes innocent,-0.9,1
trumps supporters should demand a refund his unsinkable bismark is leaking and his hindenburg blimp just exploded into a ball of fire,-0.9,1
trump family is a thieves and liars,-0.9,1
how dare new york not let rich white men get away with fudging their business financials and cheating on their taxes tyranny,-0.9,1
hard working people are poor and trump is rich trump is not rich because of honest work justice for the people,-0.9,1
trump has ruined many lives of hard working blue collar workers in his years of business here in new york please stay in florida such a con man and fake,-0.9,1
wonder how many magas have food on the table next week after donating out of their asses so trump still can eat steak for breakfast lunch and dinner in the days to come,-0.9,1
send trump money send a message from maga uck them,-0.9,1
they can all go to hell and sit on a red hot coal and wait for it to snow before they get any money from trump,-0.9,1
donald trump is a traitor and i hope he goes broke and has to file bankruptcy again he needs to be brought down a few notches and pay for his crimes if you dont think he has committed cries then you as mental disturbed as he is,-0.9,1
maga suckers will pay this 350million judgment then complain they cant feel the great economy fdt trump crime family,-0.916,1
no matter how much money the fraudulent phony fascist has to pay its not going to save democracy only holding him accountable by putting him in jail will ensure that we remain a democracy before its too late and we wont have any say in the matter,-0.918,1
stop repeating trumps lie that the judge engoron valued maralago at 18 million engoron just mentioned the difference between the valuation by the palm beach county assessor who appraised the market value between 18 and 276 and trump who claimed a value between 4265 and 612 million which is an overvaluation of 2300 at least the judge used the valuation of a professional he didnt make it up himself i hate it when trump twist and lies for his own benefit and to cover his fraude and fox repeats trumps lies to get more views and maga believes it as if it is all true because they love to think their beloved leader is the victim of a witch hunt who will make america great again for himself at the cost of everyone who opposes him,-0.92,1
really fox keep pumping out the lies for the liar trump pathetic american sees your ultra right wing propaganda for what it is bull,-0.92098914,1
his political enemies are very powerful like stalin will they now send him to a siberian gulag,-0.924,1
what a witch hunt all because the left hate trump biden and his administration are destroying america and nothing is done to them corruption is all we have in the democrat party the fbi government judges,-0.93,1
trump lost trump lost trump the loser what goes around comes around suck it up sad people,-0.95,1
trump flushed his dads legacy and familys future down the toilettrump supporters should be ashamed of themselves,-0.95,1
this is bs i pray when trump gets back into office he goes after these political hacks appeal appeal appeal fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb fjb,-0.95,1
seriously how pissed off is melania right now watching her buffoon husband who cant keep his mouth shut or fly straight lose all the money she married him for even his kids are 8 million lighter now sucks to be a trump on a normal day but today is real bad,-0.95,1
he cant run a business or the country what a clown,-0.95,1
fantastic news scumbag trump needs to pay,-0.95,1
just another crock of sht that means nothing and will do nothing hope all americans remember all the crap they are throwing at the greatest president ever in november and vote republican to show these bastards they cant do this to any american,-0.973,1
ny is in deep political corruption,-0.975,1
trump is a big cheater pay up rapist cheater to all gop be ready to pay for trumps liabilities,-0.977,1
trumps a criminal and you know it youre making fools out of you selves sitting there and lying for him,-0.98,1
i wonder how many indictments theyll draw up before they double jeopardy this is insane the government slimes are just hacking him down and their still gonna lose in november i dont see how people see this and think hes being treated fairly the democraticsocialist party has gone off the rails the whole government is compromised i bet the continental congress is rolling in their graves right now unreal this is not how they envisioned our government i guarantee that,-0.985,1
didnt he say all he does is win all he does is lose in every way possible hes literally the biggest loser on earth i hope he knows that hes a joke and the world is laughing at him hes nothing but an obese painted feeble embarrassment he has no friends no real respect soon no freedom and when hes dead and gone he will have a legacy of being nothing but a bad joke punchline i feel bad for those he has been able to fool if i voted for trump id be so embarrassed and ashamed id never leave my house,-0.99,1
everyone loves a loser sadly a large number of the us voters will still insist on voting for him sad sad sad,-0.99,1
trump is guilty face facts magats you all worship a conman trumps a criminal trumps a rapist the magats are so proud of that fact,-0.9998,1
trump is a criminal and guilty law and order,-0.9999,1
if bribens competent arrest him if bribens incompetent impeach him,-1.0,1
over the top mr president trump was guilty 10 years ago according to your progressive policies,-1.0,1
clear election interference and treason many people need life in prison to serve as an example that this can never be allowed to happen again,-1.0,1
fox news still covering for criminal trump,-1.0,1
people that are attacking trump must be enemies of america that got into our legal system,-1.0,1
trump is a criminal,-1.0,1
all lies go after the real criminals like the bidens and the clintons,-1.0,1
no criminal to be our president,-1.0,1
there should be a bunch of people charged with hate crime because this is what hate crimes all about they hate donald trump so theyre attacking him just like beating him up on the street theyre all guilty of crimes in this country,-1.0,1
i got admit i hate trump so this feels good hopefully trump will get more and more guilty verdicts in his criminal trials it would be so much fun to see trump go to prison a financially broke traitor,-1.0,1
there were no charges against him before he became president this is all fake news,-1.0,1
