comment,sentiment_gemini,cluster
i wonder how much this judge will get out of these million crooked judge,-0.7,0
supreme courts where are you the 2020 election and the craziness of voting if not dealt with will cause the loss of a country i feel like we are being controlled evil is called good and good is called evil,-0.7,0
the law has turned into nastiness when the law was murdering brown people it was working just fine right but you go after one little dictator and maga loses their minds,-0.7,0
this shows you our court system is corrupt and broken a professional should not be posting videos of her wanting to sue trump as soon as she gets in office,-0.7,0
soon to be overturned by a scotus near you,-0.7,0
the judge had trump guilty before the trial what country does this happen in,-0.7,0
america needs to start a petition to end the corrupt casesand they are using taxpayers money to do this america lawsuitaspa,-0.7,0
ny stealing one court case at a time,-0.7,0
you can see why judges get threatened this is clearly lawfare the appeals court will throw this out in s heartbeat,-0.7,0
would someone please tell that corrupt judge that you cant pre decide a case why hasnt anyone told him that and hes clearly biased dont pay trump dont pay fight this crap,-0.7,0
imagine a judge can arbitrarily demand an arbitrary amount of money from a us citizen and they have 30 days to pay no recourse no appealthis is the day the us legal system died they are all traitors to the constitution,-0.7,0
whote judge and black da they better get their black people and any other white too,-0.7,0
wow the court ignored all the daily crimes happened in new york but only pick on a case which even has no victim corrupted democratic court,-0.7,0
trump is such a baby a court case goes wrong and trump is at the tv camera its always the same poor me speech there is always some gimic trump is going over to get out of a judgement like presidential immunity that follows ex presidents for the rest of thier life meaning trump cannot be charget with a civil penalty or criminal prosecution the problem is there is no such concept in the constitution or history yes nixon was pardoned for his watergate crimes however a pardon doesnt affect the future mr trump blease higher a good spokesperson and avoid tv cameras,-0.7,0
once this case is reviewed by an honest court it will be thrown out,-0.7,0
leticia the judge had him convicted before the trial disbar,-0.7,0
this judge should be ashamed and disbarred no justice just corrupt legal system imo,-0.7,0
what the hell has happened to our country the criminals are in charge at every level and no one is able to do anything to stop it republicans are completely worthless and do nothing,-0.7,0
the trump cult members who leave comments here dont address the merits of the case or whether hes actually guilty all they do is bash and blame,-0.7000000000000001,0
our real supreme court will lay this bull sh t to rest vote americans vote thanks jim s,-0.708,0
the us law today doesnt mean crap there is no justice in the united states of america which means america is broken,-0.711,0
they already decided to find trump guilty before the trial started what a sham,-0.712,0
the fraudsters are those bringing the case no way he was going to win in ny he wont prevail in dc there is no justice here,-0.713,0
no tishy judge will be fighting over trumps penthouse latissey should be disbarred play the movie her insane behavior that independent monitor requested the job to continuiing to bleed trump organization already made 27million,-0.74,0
corrupt judge and a fraudulent charge so obvious this will not stand in appeal this is just designed to interfere with the election and it is in itself a crime this judge needs to be impeached removed from the bench and sued for damages himself banana republic corruption,-0.740021164409592,0
its looking more and more like we dont have a justice system anymore we have a system for protecting political power and extorting from the lefts political enemies,-0.743,0
please all us magats need to give twump our disability checks to pay his latest court loss,-0.75,0
what americans are doing these democrats are keep doing witch hunts and judges are misusing law an power,-0.75,0
miscarriage of justice trump got caught and has to be held accountable for his fraudulent activity law is law no matter who stands up and enforces it shame on fox news for continuing to support this career criminal,-0.75,0
if there is no victim who what where will be the recipient of the judgement to be disbursed this entire court case is rife with selective persecution,-0.75,0
my unbiased assessment of the republican party and rupert murdochs communist propaganda machine fox news as it stands today we know that progress on the border was being held up by one person donald trump lies about crime is just that its fox news attempt to criticize our country and our cities overall crime is trending down has been for years and so isnt inflation basically the house republicans are the party of impeachment insurrection and illegitimate investigations nothing more nothing less they have accomplished nothing substantive to show for the american people whats worse than this is wealthy billionaires and toxic special interest groups have corrupted our supreme court most of our supreme court justices are justices are completely ethically and morally bankrupt,-0.75,0
kangaroo court no doubt the process is the penalty the whole idea is to keep him from campaigning,-0.75,0
disgraceful there are no laws in ny just persecution i ready to see what god is going to do,-0.75,0
solid win for the kangaroo court the country is in trouble dems are hilariously pathetic and have no scruples she is also an election denier aside from being corrupt,-0.75,0
what a disgusting verdict this is a laughable situation,-0.75,0
its clear that trump needs to stop breaking the law republicans have lost their minds supporting this criminal,-0.75,0
notice that they arent showing any of the actual decisions made by the judge where he shows why he made the decisions they cant show that because its impossible to argue against the actual data but yeah totally political idiot cultists lmfao,-0.75,0
appeal will not pay end of story,-0.75,0
trump is running on rounding up his opponents and sticking them in prison using the military to attack those who protest against him and youre worried about a district attorney promising to prosecute criminals hes always been a criminal he just had the money to fight it,-0.75,0
trump organization should fire all employees shut down all business in democrat run states and sue for damages against judges lawyers and the da and states,-0.75,0
diaper don the con is stinkier than ever as he begs for immunity from his many crimes,-0.75,0
leticia james is a joke she will be disbarred and and that wont be fake ajudge should be disbarred and prosecuted all of them will be disbarred in new york city they are not practicing in real law is fake law theyre practicing politics theyre all joke and its about time somebody in new york disbarred all of them if there aint nobody in new york that believes in the law then let them do what theyre doing if there is anybody that believe in real law they need to be prosecuted and put in jail by their superiors and quit letting them do fake law and fake outcomes theyre making laughing stock out of the laws of this country and it needs to be stopped and stopped now,-0.75,0
its not an injustice when the law has been broken he lied to exaggerate his wealth and lied to reduce his taxes and lied to gain advantage,-0.75,0
injustice at its worst its sickening to fathom the judges are so compromised and corrupt trump 2024,-0.75,0
i love how the fulton county case started 2020 trump kept delaying it and the 2 grand juries where it would be done and him prosecuted but suddenly its political and tgey are trying to keep him out of office no you are trying to avoid punishment thinking being president with cancel the convictions coming,-0.75,0
voters are fed up with james and the judge both have made no secret of their hatred of trump nor their motivations behind this lawsuit all distraction all deceitful all lies scotus needs to put these frivolous cases to rest i hope trump countersues all of them successfully they have so much incredible hate but sometimes karma hits back,-0.75,0
we all knew that this jerk judge would do this because he is a democrat and his wife hates trump as well letitia james needs to be brought to court as well i hope everyone donates to his lawyer fees and losses cant wait until he is president and has these corrupt da and judges removed from office,-0.75,0
insane beyond all measure radicals are a serious threat kanagroo court judge is a lunatic and should be removed and the decision vacated,-0.75,0
all other news outlets got the whole order from the judge and reported on it but not the number 1 news organization on the planet huh nothing suspicious here,-0.75,0
itll be overturned in the blink of an eye wheres the victim,-0.75,0
here is one that nobody has figured out yet i am a real estate appraiser with 36 years of experience so i speak with a fair amount of education on the subject the judge in this case is not qualified to value real property therefore when he did he violated numerous federal laws with some are with the comptroller of the currency some with federal lending practices as the properties all have mortgages trump needs to look into taking the judge to court for his unsupportable and unqualified property estimates of real property this is so illegal its a no brainer,-0.75,0
when the courts are corrupt the nation is in its last says,-0.75,0
lock the orange man up he deserves jail time,-0.75,0
what the heck is going on in this country i dont even know what to say to this where do we live what is going on with this judge they are all nuts 2024 cant get here soon enough lets just hope trump can hold on i wouldnt set foot in new york its turning into a pit,-0.75,0
the corrupt judge said trump was quilty before courtfjb,-0.75,0
i look to the comments and im shaking my head people justifying condoning law breaking unethical behaviour is astounding,-0.77,0
how disgusting is this an absolute atrocity karma will take the lives of all those corrupt in this case if this stands it will be the worst case of victimisation ever seen by a corrupt and filth ridden justice dept newyork is going down the sewer shocking,-0.78,0
malicious prosecution,-0.782,0
it will be appealed and then dismissed then a charge against james for malicious prosecution,-0.797,0
the prosecutor and his girlfriend both engaged in criminal activity i dont see how the case could continue without a city prosecutor,-0.8,0
they ripped up the constitution,-0.8,0
thisll be overturned on appeal it is just ridiculous what they got away with,-0.8,0
this was expected from the thirdrate banana republic level court in new york the justice system in new york is political and corrupted just my opinion,-0.8,0
the victims are the millions of smaller customers of the banks who gave him cheaper loans based on fraudulent information they all paid slightly higher interest rates to protect the banks profit margins,-0.8,0
the legal system in new york and washington dc and for that matter georgia until proven otherwise are more of a political motavated law than its legitimate legal law and you think not your a asseries to this political motavated lawless outcome you deserve to lose all feedoms and rights allowed inthe constitution and bill of rights because these verdicts will do just that,-0.8,0
he will face trial for his fake elector scheme one day that will see him jailed,-0.8,0
what a joke as he was guilty by the opinion of the judge our justice system is corrupt and stupid,-0.8,0
cheaters always cheat lock him up even the judges he appointed rule against this clown,-0.8,0
he will never pay a dime this will be over turned in appeal the judge was bias from the beginning period fanny willis in georgia is another one who will have all this blow up in her face trump 2024,-0.8,0
now trump needs to sue the hell out of the currupt judge and that trash so called prosecutor shut the doors on all his business in new york no more money should flow into that city just trash the place,-0.8,0
guilty af,-0.8,0
this is why you should never elect attorney general,-0.8,0
appeal that corrupt sob judge,-0.8,0
woke judges in corrupt courts is how this happens when you enable liberal satanists to control things you get this a complete wrapped reality,-0.8,0
finally justice next is jail fore the grifter,-0.8,0
trump wont pay a penny when this goes to a real court the charges will be dropped the judge is corrupt and should be removed from the bench trump should sue the judge all these cases against trump are fraudulent shame on the legal system the democrats have destroyed our legal system,-0.8,0
these people are sick they all need to be impeached this is obviously punishing him for running sick fs,-0.8,0
to put this into context jj were fined 572 million for being found to be involved in thousands of deaths from malpractice thats how corrupt this is,-0.8,0
in any real court of law there is no basis for this nonsense obvious intentional election interference on par with any banana republic this crap is disgusting to say the least,-0.8,0
the criminal cases are legit he tried to overthrow the government ffs,-0.8,0
how can you police the eorld when your such a corrupt countty if the courts dont stop this nonscence do you know how many people will be out of work if trump pulled out of new york i hope he dose pull all his business out of there he will just move it south and just send more immigrants to new york keep sending immigrants to new york let it be the ghetto its become,-0.8,0
illegal lawfare politically motivated bull shiff,-0.8,0
what a surprise im certainly surprised how about you who could have imagined that a crooked new york judge but i repeat myself would find president trump liable before he even walks into the courtroom then fine him an absurd amount of money this is the book 1984 brought to life in 2024 how long do you suppose it will take before they order trump to undergo a lobotomy,-0.8,0
this whole court case is a farce when marolargo was valued by the courts at 18m when commercial valuation was closer to 200m there was no chance of a fair trial the whole court system has been embarrassed in front of the whole world,-0.8,0
the judge probably started writing his decision before the trial began,-0.8,0
took 20 years to long time to get this criminal man to justice sad he leaves like a king so long time typical ritch people allowed to do like trump,-0.8,0
thank you god the era of white privilege is coming to an end now send him to prison,-0.8,0
guess he isnt above the law,-0.8,0
we all know that the da and the judge have no clue how to run a business much less how to value a business they are a joke,-0.8,0
when trump gets back in he should sign an executive order for his 100 million supporters who are armed to serve justice on all criminal politicians and people in government for failing to keep the oath they swore,-0.8,0
id appeal this to the us supreme court this is ridiculous theyre just going after their money,-0.8,0
what kind of justice we have in usa where are all these numbers came from such a bs disgrace to the justice system that is based on threat hate lies for the benefit to minority privileged and powerful,-0.8,0
you think this case was corrupt see bob dylans stealing of james damianos songs,-0.8,0
hopefully a higher court can reverse the satanic angoron moron this incompetent should be punished for his sins we will see if this crooked judge gets away with this this country is in real trouble,-0.8,0
how did eric and don jr get involved they werent even mention in this allegation or part of this suit this whole case is a phony as a 3 dollar bill with pisspants obidens face on it just proves the dumpcraps know they cant win in a fair election,-0.8,0
now look whos crying hes a criminal you fools,-0.8,0
make america great again hold trumpy accountable for the multiple crimes we all witnessed him commit,-0.8,0
the judge and ag james will meet their maker once the time comes hell is waiting,-0.8,0
make no mistake about it there is a 2 tier justice system refined its declared to biden to old prosecute that should tell you everything about this socalled justice system,-0.8,0
that judge is one of bidans crooks fjb and his crooked administration,-0.8,0
so far the bar looks to be a bad as many other agencies that have been shown to be corrupt,-0.8,0
when fox news is always talking nonsensetrump liedand hes corrupt like the rest of the politicians why is he not winning these cases if he is innocent,-0.8,0
how many millions goes to the crooked judge enron and the criminal da leticia james since there is no victims in this sham,-0.8,0
foxnews saying there were no victims will prob show you a story of crime in ny and ask why also apparently crimes dont exist if you run for an office gon go to law school and tell every criminal to just register for an office,-0.8,0
i cant believe that the ag and judge can get away with this bs,-0.8,0
they are called appraisals not assessments taxes are assessed on appraised values loans are made on appraised values talking news heads are empty heads,-0.8,0
this proves the two teir of justice,-0.8,0
they are just gaslighting about trump victimhood not going into the specifics of the actual verdict cause their viewers might actually learn about the trump organisations actual fraudulent behaviors,-0.8,0
thats just asinine no victim no complaint all loans paid back found guilty before the trial ever even started this is more than just a case of i dont like him theyre trying to break him let the appeals begin,-0.8,0
judge engoron is bought this is such a scam,-0.8,0
as you judge so shall you be judged i pity that judge,-0.8,0
i think this whole thing is despicable the judge is bias against this family and judged them guilty before the trial this is definitely not justice this is very political the banks did their own assessment on the properties so how could they prosecute trump and come up with this amount of money this is ludicrous,-0.8125,0
what a disgrace to america trump is inacent fire all the judges they are a disgrace to america go trump,-0.82,0
that judge is out of his mind,-0.8203,0
there should never have been any doubt of this decision they shopped for a judge willing to sell his integrity to get donald trump mr trump was found guilty before he or his lawyers even stepped into court its all about wasting mr trumps time and his fortune he has to spend money to defend himself and they wont be happy until he broke either financially or spiritually im just stating the obvious,-0.822,0
no crime no victim so corrupt willis is a ghetto thug disbar her,-0.8333,0
when will the tax man get involved now since this case proved he lied about property taxes,-0.8333,0
no victim here what clown judge is this how can he get away with this where is justice,-0.835,0
the largest miscarriage and corruption of the justice system ever right before our eyes there wasnt even a crime how can these people not get disbarred and sued its literally unbelievable that this could happen to anyone nobody is surprised at the verdict by this unhinged corrupt stupid judge at all i really hope trump cleans this justice system up because it is no longer a justice system the judge and prosecutor need to be in prison,-0.84,0
judge is bribed by wef this is to break trump finacially it is also election interference,-0.85,0
they found him guilty but are looking for a victim every wealthy person in new york who is in business of borrowing money you might want to run away far far away you dont suppose if trump doesnt win on appeal they arent coming for more cash at some point,-0.85,0
every legitimate businessperson should organize to fight this ruling if this precident is allowed to stand no one will be safe if they can do this to trump they can financially distroy anyone they dislike no one will be safe from blackmail or extortion by politically motivated district attorneys,-0.85,0
this makes me furious injustice pray for righteousness justice and truth to pervailexpose all corruption eph511,-0.85,0
i am sad to see this is what our soldiers fought and died for for a state to ignore law and institute what suits them i lost family i served and i just cant stand to see what i and others defended was this i cant wait to vote biden out in november a doj that will allow this type of injustice for biden a man who is guilty for the deaths of americans in bulk by opening our borders there is no forgiveness for the terrible things happening under the biden administration shame to those on the hill you have killed democracy for an agenda and i cant wait to vote trump,-0.85,0
this judge is a disgrace to the concept of fairness and effective jurisprudence he is a real work and the day this case is overturned will not come too soon but even more sweet is the day donald trump becomes president and begins the fight to secure elections and possibly impeach these horrible people,-0.85,0
what a corrupt legal system you have well done america you have now joined the the exclusive club of banana republic how do we trust you now a sad day for the world,-0.851,0
hes always guilty but the clintons obama and the biden family is never guilty the democrats just want to ruin him,-0.86,0
gee shocker a corrupt attorney general a corrupt da a corrupt judge in a corrupt county in a corrupt state the judge said he was guilty before the trial started but no twotiered justice system pure unadulterated garbage,-0.864,0
it is deeply harmful to the reputation of the us justice system that this has been allowed to proceed in this manner with blatantly personally biased parties because there is little doubt now that this is all politically motivated this was a show with the judge seeing himself as a star if you actually once believed that the us was fair for all well that concept is dead now,-0.865,0
what a load of bs just another crooked plot dems are using the court system to stop trump shameful,-0.875,0
guilty with no availability of speech or juryincredable,-0.875,0
i cant believe these so called lawyers are allowed to hack the law the way they do america truly is becoming a third world hit hole,-0.877,0
corrupt corrupt corrupt the whole united states government is now a banana republic this is a sad day for america the judges das the court system is all involved in high crimes and its citizens and if this can happen to a former president they can do the same to you what a sham this entire trial and that left wing hack weirdo judge should be barred forever,-0.878,0
trump was calling others losers and criminals but he was the loser and criminal all along 440000000 fine for his crimes is a good fit trump supporters are all criminals like himself bravo letitia james for kicking magas butts,-0.88,0
gee im shocked democrat judge found trump guilty nooo way wow what a big surprise,-0.8803,0
so much injustice,-0.883,0
this will be overturned most certainly what an absolute crime against president trump makes me sick,-0.890625,0
this engoron guy is a criminal he is a crooked judge engoron needs to be disbarred then charged imprisoned for life this sets an illegal presidence that makes every business a target of abuse of power,-0.898,0
there is no justice the system is corrupt the system does not work taxes payer is being used this is a waste of our tax money,-0.9,0
donald trump is a criminal he has been a criminal all his life keep crying maga this is just the beginning for the career criminal trump will be a criminal defendant for the rest of his life,-0.9,0
made up charges the judge has a conflict of interest he does not like donald trump so how can he say he is not a biased judge finding someone liable before it began is a conflict of interest that judge should not have tried that case at all i would call for a mis trial,-0.9,0
ha no surprise the con man and his griffter kids got caught and has to pay let the whining begin,-0.9,0
guilty is as guilty does notorious liar who continues to wax worse and worse deceiving and being deceived mr trump needs to stop lying and repent,-0.9,0
this happens in thirdworld corrupt countries a corrupt hating judge a get trump crazy da this judge should have been removed from this kangaroo court im very sad and ashamed of my country,-0.9,0
more fruad upon the crooked courts,-0.9,0
this bogus illegal trial will never be forgotten we got the judges name and photo and we got letisha james name and photo very soon they both will be investigated and put in jail for this bogus illegal trial and using american justice system to stage this fake illegal trial and political witch hunt against a president of the united sates,-0.9,0
they wont get a dime after appeals court finds this scheming hatred vengeful and sleazy toward our prez trump,-0.9,0
history will record all these corrupt decisions by democrats and their political allies in the judicial system as immoral political corrupt politicians judges and das,-0.9,0
donald trumps guilt is documented in his companies own records its tax returns and loan applications there is no question that he is guilty he has been a criminal all his adult life and his father was a criminal before him,-0.9,0
this is a disgrace of a country and legal system i have never been more disappointed in what its supposed to be an impartial part of the government,-0.9,0
predetermined decision by a corrupt system and a corrupt judge this is the goal to use lawfare to break him legally and financially,-0.9,0
this is totally political and a weaponization of the justice system it is an obvious vendetta against mr trump and the penalty imposed is grossly unfair and excessive for a so called crime that has no victim or injured party,-0.9,0
one look at this judge and instantly you know he is a total nut case,-0.9,0
why bring a trial in an area where his sheep do not care what he does illegal,-0.9,0
and we remember that judge said he was guilty before the child began,-0.9,0
oj didnt have to pay anywhere near that and he killed two people this is a travesty,-0.9,0
talk about a huge injustice ny city needs money so bad that they have to persecute this man this judge was not unbiased from the beginning what a miscarriage they need to pull all business from ny forever lets see the money ny city loses then there was no way that donald trump would ever have a fair tria in ny close the businesses it is all a political hit job loud mouth female,-0.9,0
this judge that allowed this this injustice should be disbarred and prosecuted,-0.9,0
as a black woman i am beyond disgusted with leticia james who is allowing herself to be used to go after trump while new york city is overrun with unvetted criminal illegal aliens who are a direct threat to america ilegal immigration hurts the black community the most and for this woman to focus on trump while her own people are suffering is absolute abuse of power she and the judge need to be jailed and stripped of their law licenses the more they do this to trump the more we will support him,-0.9,0
the ex president should plead guilty to his march criminal trial and let us get on with our lives sparing his family any further embarrassing facts about his flawed character and legal failures,-0.9,0
there is no integrity in our justice system anymore it has failed the american people we are on our own no our government is our enemy now,-0.9,0
since nobody is above the law does that mean the nyag is operating above the law by doing what she is doing dangerous stuff this is banana republic kind of things i expected better than that from america,-0.9,0
i really dont wish harm on anyone but this judge is a different story i wouldnt be sad if i seen judges name in obituary soon,-0.9,0
these indictments prove to the american people how poisonous these blue states legal system has become and trump is drawing them out like a poltice draws a boil,-0.9,0
these judges are unjust and evil,-0.9,0
i can smell the corruption of these courts through my screen,-0.9,0
demomarxist state and judicia system,-0.9,0
wow the republicans and people are voting and claiming donald trump is the front runner criminal for president you kidding me then every criminal person in the country should all be the united states president,-0.9,0
travesty the democrats cant beat him so they weaponize the justice system merrick garland could stop this if he did not start it garland hates btrump,-0.9,0
order to pay millions for a victimless crime to tear justice system,-0.9,0
this idiot james and that weird looking creature of a judge are evil and may god strike them down,-0.9,0
this is utterly disgusting letitia said she and the judge had decided to find him guilty before the trial began were now the republic of america new york is a disgrace,-0.9,0
all these ghetto prosecutors who arent qualified to hold office are going after the future president someone needs to find some dirt on lita james just like fani willis because we all know its out there,-0.9,0
judge needs to be fired and never allowed to work in the judicial system again theyre trying to bankrupt trump and we will all be laughing at the leftards crying at the end of the year when trump is back in office,-0.9,0
how rediculus james should be jailed,-0.9,0
immediate appeal with a stay pending appeal so this order is useless and impotent and this judge needs to be impeached and removed for abusing his power i am absolutely fed up with this nonsense,-0.9,0
how the f is the judge being able to get away with this this is going against somebodys right so this is a witch hunt now man hey yo who is this judge man this judge should not be sitting up on the know people got in peaches judge thats not right hes a cricket judge man he has no right to do a ruling like this man this is a and everyone dad wants to try to say some slick s and be disrespectful i am with it so dont come with it because we all know what is going on this is a hunt against donald trump its nothing and these people get up here and they fake media outlets and the left sit up here and headhunt this this man and thank god theres a higher court that he can appeal it at thats a blessing but still this judge should not be doing that man like they should be disbarred man this is out of line and at the end of the day this has nothing to do with trump this has to do with it could be anybody because if they doing this to him imagine how they can do it to anybody,-0.911,0
what a witch hunt all because the left hate trump biden and his administration are destroying america and nothing is done to them corruption is all we have in the democrat party the fbi government judges,-0.93,0
this is just disgusting that judge is a criminal how everything going on is allowed gives me absolutely no faith in our court systems period they are literally trying to steal his money point blank,-0.94,0
every citizen should sue l james for defamation sue for 800 million dollars james is using the legal system for personal vendetta the alleged judge should be sued for making judgment on a personal vendetta,-0.95,0
this is just total garbage and it should be appealed,-0.95,0
according to all the search engines hes guilty,-0.98,0
this is ridiculous totally unlawful these people need to be arrested for using their positions to persecute harass and prosecute this is incredibly preposterous they are trying to bankrupt him,-0.982,0
i wonder how many indictments theyll draw up before they double jeopardy this is insane the government slimes are just hacking him down and their still gonna lose in november i dont see how people see this and think hes being treated fairly the democraticsocialist party has gone off the rails the whole government is compromised i bet the continental congress is rolling in their graves right now unreal this is not how they envisioned our government i guarantee that,-0.985,0
my vote as am independent is made stronger by this pathetic appearance of justice this case alone should never have been prosecuted nothing but huge mockery those involved should be tried jailed and stripped of their finances for flagrant malpractice,-0.99,0
trump is a criminal and guilty law and order,-0.9999,0
im shocked that judge wasnt honest,-1.0,0
dump trump 2024 first of all he was found guilty 2nd of all trump was so disrespectful to the court third of all the judge was lenient he could have banned him for life trumps lawyers didnt request a jury trial their fault finally dump trump 2024,-1.0,0
that judge should catch led,-1.0,0
it will never happen appeals will not uphold this,-1.0,0
this judge is so corrupt theyll do anything to stop trump do judge have an appraiser license and who give him the authority to prevent him from doing business in that evil city,-1.0,0
only guilty people are found guilty morons,-1.0,0
equal justice for the judge and the da if they did the same for their second and third properties,-1.0,0
the racist atty general and biased judge new york u deserve yr prices and crime u vote these evil people in democrats,-1.0,0
l after l and his lawyer still screaming were not done,-1.0,0
if bribens competent arrest him if bribens incompetent impeach him,-1.0,0
the judge dreath,-1.0,0
the law is broken,-1.0,0
theres no justice for this and this ruling is wrong,-1.0,0
over the top mr president trump was guilty 10 years ago according to your progressive policies,-1.0,0
maggot conman trump also has criminal cases duh,-1.0,0
there is no jury and accuse him this 8s bull crap,-1.0,0
take it to the supreme court,-1.0,0
counter sue for double,-1.0,0
when this witch hunt will finish when these democrats stop doing illegal lawsuits,-1.0,0
this is unconstitutional how can she demand he never do bussiness anywhere in new york its all civil bullcrap there is no case that would warant any of this crap,-1.0,0
lajiggles james is another corrupt racist affirmative action da,-1.0,0
damages for who,-1.0,0
judge said guilty before trial is that not against the law,-1.0,0
clear election interference and treason many people need life in prison to serve as an example that this can never be allowed to happen again,-1.0,0
the judge is corrupt too,-1.0,0
who persecutes their political opponents by the way the 92 pages cite the court as the only investigator and they collected one side accusations trump was not allowed to dispute it no exculpatory evidence was considered even after testimonies said trump did nothing wrong,-1.0,0
there is no way i would pay anything or listen to the crap that come out of that judge mouth because all of this is fraudulent,-1.0,0
appeal that idiotic uncalled and lawless decision from the most corrupt and hateful powerhungry incompetent judge of all times,-1.0,0
the most corrupt legal system ever,-1.0,0
engeron is the only criminal in this case he should be fired disbarred and prosecuted,-1.0,0
mongrol judge engoron and his cronies are compromised complete injustice witch hunt these mongrols are not even in the dictionary of dignitaries to the law scum,-1.0,0
that our legal system allows this to happen is sickening absolutely sickening,-1.0,0
fox news still covering for criminal trump,-1.0,0
im an independent latino judge arthur engoron looks and feels evil vibes no bueno thanks to engoron new york city real estate will suffer judge old age is difficult to comprehend business,-1.0,0
crooked crooked judge yet another unprofessional district attorney whats up with das james and willis being so corrupt,-1.0,0
alina habba had my jaywalking charge knocked down to manslaughter,-1.0,0
this judge believes he is above the law and is prejudice and should be removed from any court including the kangaroo one he currently presides on,-1.0,0
kangaroo court rigged court two tiered justice system,-1.0,0
how many dicks did the ag of new york have to suck to get in office and how many dicks did the judge suck to be a judge the ag is racist she hates white people and people better wake up,-1.0,0
rubbish verdict witch hunt by the biden clown show,-1.0,0
put that judge in one of the shitters in rikers,-1.0,0
the judge declared him guilty before the so called trial began no victim no crime other than his name is donald trump,-1.0,0
judge should go to prison for his part of this farce,-1.0,0
people that are attacking trump must be enemies of america that got into our legal system,-1.0,0
james and judge needs to be disbarred immediately,-1.0,0
totally corrupted ruling everyone need to leave ny state asap,-1.0,0
justice served to diaper don,-1.0,0
do not pay one cent a loser dimwit judge cannot do that to anybody,-1.0,0
judge moron,-1.0,0
lj should be cell mates w fw justice will be served,-1.0,0
civily liable rapist,-1.0,0
there is no victims how was this possible,-1.0,0
the judge is corrupt,-1.0,0
remove these corrupt judges and das they are the ones who need to be prosecuted,-1.0,0
bull sh t appeal appeal and appeal case was decided before any trial,-1.0,0
cry me a river dont commit crimes,-1.0,0
again fox news is making excuses for trumps justice troubles they have no integrity garbage outlet,-1.0,0
hell appeal and wintrump couldnt get a fair trial in nyc,-1.0,0
totally bogus case corrupt highly biased incompetent prosecutor judge and jury prime example of a completely political hatchet job what an embarrassment,-1.0,0
no jury allowed this entire case is a shame,-1.0,0
how is this judge allow to continue being so corrupted this is disgusting,-1.0,0
this judge has stepped over the line he doesnt understand real estate there were no victims this is politically based this judge just put a lot of people out of a job he needs to be voted out because he is biased once again proof of the twotier justice system its a sad day when the judges lack ethics and moral conduct the american people cannot trust the legal system we need trump in office more now than ever this time he needs to drain the swamp,-1.0,0
trump is a criminal,-1.0,0
they indicted me,-1.0,0
yet the biden crime family goes free,-1.0,0
this corrupt lying da told everyone months before the trial that she and the judge agreed that trump was guilty this scumbag judge that looks like he escaped from mad magazine didnt waste any time in convicting the president this shows just how the radical leftist democrats own the legal system any conservative especially if you like trump can be arrestedtried and imprisoned in minutes while the doj and fbi continue to protect the democrat criminals and hide evidence,-1.0,0
the judge is an orthodox rayccisst against anglosaxons,-1.0,0
all lies go after the real criminals like the bidens and the clintons,-1.0,0
will get thrown out at the supreme court,-1.0,0
this kind of harassment and crimes will start happening to a lot of republicans who oppose democrats control the courts judges,-1.0,0
treason treason criminal interference prison for them,-1.0,0
hes guilty,-1.0,0
they are criminals this is extortion disgusting,-1.0,0
lock the crook up,-1.0,0
right the entire world is corrupt courts juries witnesses police lawyers etc etc the only two honest people are trump putin,-1.0,0
disbar and remove engron and james they are criminally incompetent and should never practice law,-1.0,0
so if there were no victims who gets the,-1.0,0
the judge needs judged tried and convicted,-1.0,0
she went after him because he is guilty guilty guilty get it yet,-1.0,0
never survive the appeals process,-1.0,0
no criminal to be our president,-1.0,0
its no surprise because hes guilty,-1.0,0
some never before heard of judge coming up warbitrary costs for fines and make believe felonies for those who he no likey tell the story of just how corrupt that jagoff whis little mallet and the ny and dc judiciary are,-1.0,0
this justice system is so corrupt its laughable,-1.0,0
itch going down and that judge all have gone down and not succeeded,-1.0,0
this is a total lie corrupt judge,-1.0,0
is it going after trump for no reason and theyre taking his money why are they letting him do it why are they letting him do it why why why why why why i want to know why and theres a lot of people know what lichita james is doing is not right and what the judge did to donald j trump,-1.0,0
this case is a total joke the judge and ag should be disbarred for life,-1.0,0
put the darn judge in jail,-1.0,0
there should be a bunch of people charged with hate crime because this is what hate crimes all about they hate donald trump so theyre attacking him just like beating him up on the street theyre all guilty of crimes in this country,-1.0,0
this judge is a crook bought and paid for by brandon he was found guilty before trial there is no justice,-1.0,0
its a set up its unjust,-1.0,0
the judges and courts are off their bloody heads in the usa no victims appeal appeal appeal,-1.0,0
off to the appeals courts we goand then i guess the us supreme courtid spend every dime of that money in defense before i gave one cent to ny,-1.0,0
what the f__kthe judge is lostto the two tier justice systems,-1.0,0
miscarriage of justice,-1.0,0
erdogon should be thrown off the bench of this kangaroo court,-1.0,0
put this rapist in jail already,-1.0,0
ha the appeals court will toss this where it belongs in the landfill,-1.0,0
i got admit i hate trump so this feels good hopefully trump will get more and more guilty verdicts in his criminal trials it would be so much fun to see trump go to prison a financially broke traitor,-1.0,0
this judge should step down cause of abusing his power the judge is nothing but a big joke,-1.0,0
someone needs to arrest judge enrogan and leticia james put them in prison for treason,-1.0,0
so as there were no victims no one but the state filed a complaint against them that the judge ruled that they were guilty before before the trial it seems like new york is using the court to steal millions of dollars from trump,-1.0,0
there were no charges against him before he became president this is all fake news,-1.0,0
disbar the judge and put him in prison,-1.0,0
