comment,sentiment_gemini,cluster
great so all that money goes to us right not just into another old mans pockets that doesnt need it whadda ya mean we ain seein a dime of it why would i even care about this then,-0.6,0
thats cool if your gonna do this to trump keep that same energy with nancy poloaki shes fucked the stock market outta millions and not a single thing has happened martha stewart went to prison for the same shit poloski is doing why the double standard yall are fuckin special and need helmets super glued to your heads all this corruption is ridiculous and ruining a once great country our kids are screwed,-0.6,0
pay back all the damage he has caused to america more trials ahead hope he gets what he deserves looser,-0.6,0
hey maga every dime you give trump will go to pay this huge bill,-0.6,0
all his cutting corners and cheating ended up costing him so much more,-0.6,0
pay up buttercup,-0.6,0
this is for a president who took no money for what he was trying to help the country with who loves our country and we repay him back with horrible lies and horrible decisions by the strong corrupt democrat left this is a joke for the democrats and this is the only way they can ever win an election,-0.6,0
leadership requirement 1 integrity this guy lacks that capability which now limits him to do business in ny at least for a number of years seems consistent with his political track record,-0.6,0
if i was going to represent trumpid have to have money up fronthe most likely is broke as far as cash goeshim and the my pillow guy are broke,-0.6,0
he can beg taylor and oprah for a loan,-0.6,0
that phantom loan for 46 million yea that probably came from russia follow the money,-0.6,0
i never have to see that stupid name plastered all over the greatest city in the world nyc only suckers get beat for 355 million,-0.6,0
mega supporters was sending 1 now they have to send 5 to his campaign and his legal fees donald trump pay zero,-0.6,0
not enough it should have been 570 million banned for life running a business hell just start up asap,-0.6,0
hypothetically speaking since this fine will never be paid who would receive this 355 million new york city or new york state to pay to illegal aliens,-0.6,0
dumpy trumpy pay up we know you prefer to skip out on bills not anymore,-0.6,0
your delinquentyou have to pay your bills id encourage them to do whatever hell they want donald trump,-0.6,0
trump will use the contibution fund from his maga fan to pay for portion of this,-0.6,0
its just a way for pos kcalb people to get reparations frraudulently from trump,-0.6,0
mr wonderful slams trumps civil ruling as unamerican and a shock to the entire real estate industry,-0.6,0
this could rock the developer market you wonder when theyll hold the banks responsible for making the loans and the state for setting the tax bill,-0.6,0
alina habba has made herself a millionaire out of trumps litigation unfortunately she also made her client a millionaire at the same time,-0.6,0
i guess now everybody will ask for his money back this is it trump has to put 439 million dollars on the table plus the layers he doesnt have that money,-0.6,0
heres how smart trumps cultfollowers are they believed him when he began his political career by saying what set him apart from politicians was that he didnt need their money and theyve been giving him their money ever since,-0.6,0
this is bs what happened to the ny tax of 9 year after year compounded so dumb,-0.6,0
now the maga fools understand why trump never turned in his tax returns unlike every president before him has done,-0.6,0
come on maga step up to the plate and save the billionaire hahaha way to go stable genius hahaha oh man what a goof if your on the orange balloons pay roll i feel for ya ya no i dont,-0.6000000238418579,0
they wont get a dime from president trump,-0.616474481647253,0
364 million a 3 year ban seems a bit lenient maybe the ag can appeal and get a higher amount heres hoping rapist trump takes the opportunity to flee the country never return,-0.625,0
are they also going to start investigating every single ceo owner or such that holds businesss in new york cause im sure there are plenty of businesss that do the same if i were trump id sell everything in have on new york and get the hell out of that state and city,-0.625,0
since trump doesnt pay his bills it looks like hes going to be invaded lol,-0.6333,0
billionaires asking for bankruptcy protection how pathetic,-0.64,0
trump doesnt have 355m eric and don jr dont have 4m firesale,-0.65,0
come on donald pay your bills,-0.65,0
3 years ban from doing business 57 seems more reasonable,-0.65,0
hes going broke can you believe it,-0.65,0
he will never pay a dime it will be appealed to doomsday it was a kangaroo kourt biden banana republic lawfare one day if not trump a republican will be president again there will be hell to pay what goes around comes around always,-0.65,0
are you listening putin just need 355 million dollars give me a breakdjt,-0.65,0
so cannot trump cheats on his accounting and fraud but his mental old age stability should be heavily considered he wears diapers for heavens sake,-0.65,0
not even nato will help rump you got to pay your bills,-0.65,0
what the trump university guy commented fraud shocking,-0.65,0
ok maga culttime to dig deep in the pockets and bail the king out if you can pray to him you can pay for him,-0.65,0
dont believe the trump family will pay anything if in paper money to the state of new york most people have forgotten that when trump was usa president he had his own private ag justice department defense department irs treasury department etc believe the trump family took a lot of fake printed money from the treasury department will use that to pay what they must pay believe the fake money will pass the public but not the treasury department so believe the trump family will be back in new york soon no big deal,-0.6545,0
and donald who says that you have to pay the bill in nato or russia can do whatever they wants but donald can do anything because he seems to have imunity on everything,-0.66,0
lol is he going to single handedly get his party bankrupt,-0.66,0
jarhead would regard 350 million washingtons as chump change now thats what i call irony so surely greedy headonastick barbie yep mrs jarhead will help daddy expensiveist out for a nominal fee say 300m,-0.66,0
maybe he can get his conservative evangelical right wing notice i didnt say christian friends to take pass the collection plate during their maga gatherings to raise money to at least make an installment payment just saying,-0.66,0
so when trump takes out a loan then pays it back with interest its a crime but when you take out a student loan and dont pay it back then biden forgives the loan steals money from the taxpayers to pay it back its not a crime,-0.662,0
wow they just through everything at this guy this is over falsely applying for bank loans holy crap the reality is any single one of us can be crushed at any time in our life and thats a cold reality you know is true really sad to see this stuff,-0.6667,0
correction wasnt it expresident trumps soninlaw jerrod kushner that returned from saudi arabia with billions given to him by the saudis what was that for no wonder the maga republicans are attacking the irs,-0.68,0
trump just told his lawyers youll have to sue mme to get paid,-0.68,0
trump not satisfied with just huge sums money went after power and seems he will end up losing bothhe opened pandoras box on himself,-0.69,0
trump should pull all business from new york let go all his employees at trump tower and let them go on unemployment thanks new york you just lost jobs for new yorkerswhat goes around comes around,-0.692,0
swamp gonna swamp trump wont ever pay he will expose them all and bring the whole corrupt system down hide and watch,-0.6923076923076923,0
just like his slumlord father fred who was blackballed from doing business in nyc and his grandfather before him who was kicked out of the country for running rinkey dink scams dopey donald once again demonstrates that he thinks special rules apply to him just because hes an entitled 2nd generation immigrant who won the lottery people get annoyed when you rip them off and nonstop make mouth noises that have nothing to do with reality donaldthecheckdodger and his empire of scams folding like a house of cardshe could have had a nice comfortable american dream life if he wasnt so greedy,-0.695,0
trump now owes over 1 billion in courtordered payments he will have to sell trump tower and maralago,-0.7,0
meanwhile sam bankmanfried who stole billions of will get nothing and will be out partying with murderer alec baldwin the world sees this corruption and will act,-0.7,0
lol theyll never get a cent from him trump 2024,-0.7,0
they just stole 355 million smdh,-0.7,0
3 years is a joke the man is laughing at that then back to fraud,-0.7,0
i wonder what scam trump will come up with next to get donations for his cult first it was nfts then it was material from his suit that he wore in court,-0.7,0
im guessing mexico will be paying this for him maga make americans gullible again,-0.7,0
bet he still had those classified documents next to his toilet that he could sell to north korea,-0.7,0
its hurting the boy his cult followers will actually pay,-0.7,0
trump will call president xi to pay the bill,-0.7,0
the point is that youre pointing out that its all personal mean it is political full persecution you ought to hurt him but i got news for you the american people the blank buying is anytime a win reelection you go out to piss and moan about it,-0.7,0
im rich really really richnot anymore pal,-0.7,0
he should fight it after all he turned a 5 million loss into nearly 80 million with that track record he can turn this into a 5 billion loss,-0.7,0
trump im a billionaire never mind ive declared bankruptcy half a dozen times and grifted my way into most of my money justice then fork over 350 million a drop in your billionaire bucket trump the rnc doesnt have that much though waaaahhhhh waaaahhhhh,-0.7,0
he has never paid his own bills and he also does not pay taxes interest that he should and so much more this ruling is nothing compared to what he has stolen from all of us,-0.7,0
i believe that his identity is a serial rapist thief and fraud he was never wealthy but lived off others,-0.7,0
88 362 450 million in the hole im not an accountant but im guessing thats a bad first quarter for a stable genius businessman,-0.7,0
i didnt hear the banks complain about anything such a corrupt government we have,-0.7,0
joe biden has made more than 350 million from china as well as his son has from ukraine and china deals,-0.7,0
the gop is gonna have to take out some loans,-0.7,0
pay your bill orange tangerine man i have the nerve to say other country doesnt pay their bill what a joke this joker is,-0.7,0
what the lobbyists that funded this bullshit just now are jumping off cant run and hide buddy borrises,-0.7,0
well this should hurt donald trumps pocket its just jump money to him hes a billionaire anyways 354 million is nothing he can throw that out of his pocket like candy well see that really happens was donald trump and his sons funny joke joe his daughter wasnt involved in it but i guess its ok theyll get her in her husband another for making all them crooked deals overseas so lets see what happens with them how many millions theyre gonna pay restore the money from the overseas by telling crooked lies like his dad no anyways lets jump money for donald trump pay up donald trump this evening havent are you all youre critics are gonna all run away now good or are you gonna have them pay that 354 million oh yeah you got millions of voters will lets see if theyre gonna help you out with three hundred and fifty four million plus your sons millions of dollars a day of you guys pierce their crying to your voters now,-0.7,0
why would anyone ever wanna do business in new york again this impacts the working class the most by taking jobs away,-0.7,0
president trump never mind the devils that are trying to bring you down stay close to god and he will defend you as for doing business in new york i wouldnt sweat it right now new york has fallen and will continue to spiral into the pits of hell you can do business elsewhere,-0.7,0
but biden and his dope addict son did questionable business with russia with while he was in the white house and hides a computer with all kinds of evidence but ever one look aside they all worried that trump is gonna show all there corrupt politicians,-0.7,0
355 million from trump for fraud 83 million for defamation 5 million for rape in civil case where is the gop gonna get the money to keep trump afloat donors are far and few between for wasting money on the dead end trump the good news is that trump cant appeal this to the supreme court he will have to pay,-0.7,0
great news criminal trump and sons now have to pay what cheats are the trumps,-0.7,0
if the donald is worth over 6 million as he says he can just write a check for the 355 millionor maybe he can borrow it from jarred,-0.7,0
he keeps claiming hes rich so conman better pay up,-0.7,0
he will never pay a cent everybody knows its just an exercise in stupidity,-0.7,0
trump plans to appeal lol good luck with that buddy you have to put all that money up in an escrow first trump im worth more than the numbers sure thats why you have to constantly ebeg for money from the working suckers giving money to this fake billionaire who doesnt pay his bills,-0.7,0
all these millions and hundreds of millions of dollars and the man has not paid no one one penny i dont think he would ever pay that but let all the ignorant people that voted for the treasonous traitor joe biden believe what they want they will believe anything you could sell them the brooklyn bridge and theyll buy it too thats how ignorant the people that voted for joe biden are you cant help ignorant they cant even help themselves they cant think out the box they master joe biden and this administration tell them how to thing because they have brain damage,-0.7,0
ha ha trump wont pay shit even hitler wouldnt be fined that much this is no headline,-0.7,0
lets bankrupt trump out of the election,-0.7,0
trump is cash poor hell never pay carol or this,-0.7,0
evil leftardsif the banks say they recouped and wanted to continue business with him how is it fraud it isntevil leftardstrump 2024,-0.7,0
ny so broke they have to extort money,-0.7,0
looks like golf course fees have gone up lol the whole fraudulent family got there short arms and long pockets torn off them lmao what a great day for democracywooop wooop,-0.7,0
worst part is his stupid supporters will be the ones who actually pay all these fines out of their donations not him,-0.7,0
unbelievable what a financial mess scams lies fraudulent transactions has been harming him and his family,-0.7,0
dude doesnt even pay his own attorneys dude aint never going to pay this i bet he doesnt even have the money to pay it,-0.7,0
when an honest conservator runs his businesses lawfully it will become the new chuck e cheese and even that is exaggerating their prospects,-0.7,0
he can make it up selling trump steaks,-0.7,0
sorry sir your checks are no longer good here cash only no blood money ie no riyals yuan or rubles must be us dollars and not from the rnc,-0.7,0
for what all loans were paid this makes no sense,-0.7,0
if trump has to pay 355 million for overstating his welth then how is he going to pay 355 million thats how you know the court case is a scam if you have 355 million to pay in fines your welth has not been overstated cant trust anything gov now,-0.7,0
this fucker is not going to spend a dime of his own money to pay for this its going to be paid by the campaign donors and the so called republican party,-0.7,0
lolthere is a godtrump is a billionair remember whats the problem trump is a loser trump is a loser trump is a crooktrumpi got to pay send me money they lying on me to get to you send me moneyno one is above the dam law now lets send trump to jail reelect biden with the senate and house so he can no longer get rich off the country lock trump up,-0.7,0
there may have been some cases where it was in the companies best long term interest to pursue this route in a bankruptcy scenario but to force this kind of action in conjunction with others should have been investigated and exposed and the perpetrators held accountable as this fraudfraudster was the american people are so funking ignorant is absolutely amazing that this country has mananaged to out perform the rest of the world,-0.7,0
not paying taxes is not smart when you cheat on them,-0.72,0
hes fed this judgment will cause every bank to call in any open lines of credit he has until paid all of his property will be subject to state liens preventing him from getting even secured debt until it is paid any property he sells will be sold below market rate because buyers will know hes desperate for cash i hope hes driving my uber the next time i visit nyc ill give him 1 star,-0.7222222222222222,0
trump was never business savvy his success and wealth is made by fraudulent means it a shame as trump carries on with misrepresentation of facts to date when everything fails conspiracy theories crop up,-0.7294,0
f ny he should get out of ny all together tx would love the trump tower ny is going to shit anyways who cares about them they vote for chaos crime and love the felons,-0.733,0
the left is killing the usa there was no fraud no one lost any money this is nothing more than lawfare and cnn is at the front of the linge promoting it,-0.735,0
poor americans when they realize they are next how dare he pay back the loans in full how evil,-0.743,0
this is hilarious not only because it shows trump for the fraud he is but also because trump is gunna take that fine out the pockets of the idiots who support trump a double whammy his supporters are among the dumbest people in the united states they claim to hate corporations and the elite of this country yet they send their hard earned dollars to a billionaire owner of the trump corporation this stuff cant be made up,-0.75,0
trump has gotten away with a lot of fraudulent dealings is time for him to pay his dues to society not only on the civil side but on the criminal side too,-0.75,0
lol thats cute hell never pay a cent trump 2024,-0.75,0
i do not think donations from his cult will pay for that,-0.75,0
bet hes happy with habba again wow he loves his pretty lawyers that have to fake being smart hahaha,-0.75,0
shark tanks kevin oleary said trump didnt do anything different than every other commercial real estate developer does ny is a dystopian fascist banana state,-0.75,0
what a joke biden crime family walks bribery unpaid taxes selling influence america fuck yea,-0.75,0
an idi can see this is fraudulent even trumps bankers basically said theres nothing here what a joke no question is going to be overturned,-0.75,0
not enough should have been 500 million just to be sure donald trump is a scumbag and thinks that hes innocent of everything that this is a witch hunt no donald its not a witch hunt youre a scummy person that tries to always find a way around things you always try to play around the system that most people would be in jail by now and youre walking free i dont care if youre running for president because he can give you special treatment you dont deserve it maybe now youll feel but the 380 families that lost their entire savings in the taj mahal casino and you walked out smelling clean maybe now youll feel something i doubt it but those families lost their entire wealth because of you,-0.75,0
tell me how crooked the bidens are again we know who the real crook is if this was any average citizen they would be locked up but ding dong walks free,-0.75,0
why should the big crackpot be worried about paying hes raking in millions if not billions by selling or exposing his collection of stolen documents what other reason would he have for hoarding classified materials at his residence for lining his birdcage,-0.75,0
if rudy ever thought he was going to get paid he can forget it now,-0.75,0
wow he got off too easily should have been banned for life and should have paid the full 370million,-0.75,0
youve got to pay your billsdonald trump,-0.75,0
why doesnt trump just have mexico pay it,-0.75,0
the cult better start sending him money because rump is fd,-0.75,0
doj corruption that would make putin blush and strong arm embezzlement by the state of ny that the mafia would think heavy handed oh look at the democrats celebrate corruption good luck keeping businesses in your state lol better start collecting cans so you can pay for illegals to stay at the hilton guys,-0.75,0
trump is the most corrupt piece of crap to ever reach the office of the presidency it must never happen again hes a con artist and he will ruin our nation like he has ruined his own life businesses and families,-0.75,0
trump was found guilty of fraud and must pay a fine of 355 billion everyone knows that he is a greedy swindler,-0.75,0
thats like 460 million hes lost in 1 monthhow does the man sleep,-0.75,0
when trump is telling the gop to give him all of their campaign money hes draining the swamp into his own bank account when will this grifting ever end are the gop going to bankrupt themselves too,-0.75,0
oh yes trump is already asking his followers to send him money lol and those followers still what that loser president lol,-0.75,0
wow trump as had his zionistsupporting nuts ripped offlol serves him right for being a crook,-0.75,0
if every maga supporter chips in a buck that would give tronald about a thousand bucks,-0.75,0
the trumps consequences for being caught cheating for being a cons and fraudsters,-0.75,0
the trump org in ny is basically toast i wonder what will happen to all his garbage properties if theyll be put into administration or sold off the day they rip the letters off his 5th avenue property will almost be a state holiday thats for sure,-0.75,0
they should make him pay for all legal fees,-0.75,0
karma is a bitchthat what he was saying couple of days agoif you dont pay now you pay,-0.75,0
trump please dont be delinquent in paying your lawsuits to everybody you owe,-0.75,0
damn thats a lot of money,-0.75,0
this is being celebrated by people who have made fortunes off of insider trading,-0.75,0
the confidence of the ignorant he has eo insurance so he wont have to pay it also who was defrauded the lenders were aware of his exaggerations 30k sq ft was really 10k sq ft ok cant the appraisers measure square footage i believe they can so the lenders knew the fraud and lent the money and got paid back whos the victim of the fraud new york hardly anywhere other than ny this case never wouldve seen a courtroom if you hate him hate but lets not allow zealous prosecutors and politicians to create traps to catch political opponents if we do that were finished as a republic,-0.75,0
its the first against the fake billionaire,-0.75,0
he will lose on any appeal we need to sell our homes for trump go broke,-0.75,0
guess ny needs more money for there migrate problems by hitting up the trump family whats next taking over his hotels,-0.75,0
just another puppet pos in a black robe who is on soross payroll this despite the fact that the state of new joke york did not prove any monetary loss and the banks that trump supposedly defrauded testified in his defense lmfao enjoy being completely reversed on appeal and trump will be president by then,-0.75,0
as the fate of the rnc is what it isare magga not donating,-0.75,0
yes because no other celebrity or politician has ever lied about their actual wealth to make themselves look better to make themselves seem better qualified for loans or business dealings and things like that,-0.75,0
these ding bats dont realise how corrupt their left liberal heros are they will pay and so will all america,-0.761905,0
trumps words of greed 2024 hes the bad boy of our planet who walks in shoes upright he differs only in his posture from beasts that feast at night trumps words of greed makes countless thousands mourn a piece of earth made to live hes earned our nations scorn show me a liar and you have found a thief whose soul is controlled by hell he loves whats wrong and hate whats right and hes lucky theyre not in jail as we trust truth and heed its will we avoid being evil disloyal and cruel when we do wrong theres a price to pay for remaining ungodly unaware and a fool by tom zart,-0.8,0
trump will never pay a dimethe scotus will throw this out on appeal because its nothing but a joke,-0.8,0
make all those idiots pay when you become president again,-0.8,0
tfg45doe174 has been an alleged fraudster for decades and its about time he has been dealt consequences instead the pos keeps sucking all the air out of americas real business of running the country can we not move on now,-0.8,0
i pray every single dollar of the 355 million can be established forensically without a shadow of a doubt he doesnt have 355 million time to send out the fundraising emails,-0.8,0
fraud is cheating and lying and thats the point to all of this trump has the mindset that cheating wherever you can is okay its not your either honest business man or your not theres no degrees or honesty,-0.8,0
you act like thats going to hurt him how many billions does he have again,-0.8,0
all the money donald and the trump crime family stole from american people as president its time to collect,-0.8,0
how can this be so trump claims he has immunity from everything,-0.8,0
all yall on here think maralago is actually only worth 18m the number the judge ruled its worth in contradiction to trumps estimates giving him leverage to take out more loans this story is insane since owners never assign value to their assets its the banks job to do its due diligence i can say my house is worth 1t but ill never receive a loan on it unless they asses its value all of you praising this are completely insane and delusional,-0.8,0
best part about thisdumb libs still think trump will pay a single dime of it haha,-0.8,0
scotus will toss this case in a heartbeat fraud alert trump 2024,-0.8,0
grandpa tre45on does not pay his bills may be putin can invade maralago and seize some of grampa tre45ons assets,-0.8,0
his supporters better mortgage their houses to help poor guy out,-0.8,0
take that conaldhis kentucky low income meemaws will donate their ssi so he can pay it though,-0.8,0
d trump is business guynot politician at all america wc up please d trump is not feeting for president of america pride and corruption of d trump going together,-0.8,0
final for trump trump lost all credit voices pay for evils minds,-0.8,0
monatary tŕump fraud fica as former pesidant,-0.8,0
i know that all the companiespeople he railroaded are all smiles not that they get anything but that hes finally gotten caught,-0.8,0
i wonder if his idiotic followers will pay this bill as they have with his legal bills,-0.8,0
its only money hell biden gives it away like giving candy to little girls at a pajama party,-0.8,0
88 million for raping and lying and defaming and 362 million for lying cheating and defraudingfolks this is an expresidentcertifiably the worst in the history of many countries histories not just the us and we havent even started the criminal yet i do not have tds,-0.8,0
every single property owner in ny should be very concerned right now ny and ca are clearly an anti business states businesses and commercial property owner should get out now while they still can its going to get ugly in ny,-0.8,0
so wrong make effing biden pay for the illegal criminal trespassers trump will appeal and win,-0.8,0
the most foolish thing about this is melania does not appear to have learned how to support herself and will burn through her money and be on the street with her husband hope barron inherited a brain as mary did,-0.8,0
now lets see what happens when he doesnt pay,-0.8,0
this comments section is riddled with aids you think hes going to pay any of this when he becomes president so silly,-0.8,0
i wonder where the money will go surely not to currupt politicians,-0.8,0
the billionaire who hides his tax returns the genius who hides his college grades the businessman who bankrupted 3 casinos and lost over 1b the playboy who pays for sex the christian who doesnt go to church the philanthropist who defrauds charity the patriot who dodged the draft the innocent man who pleaded the fifth 695 times the golfer who cheats at golf,-0.8,0
remember when nazi piglosi demanded trumps tax records and then went stone silent when she discovered that trump paid all his taxes,-0.8,0
trump is delinquent putin feel free to do whatever you want with him he cant pay his bills,-0.8,0
no one will do business with them after this its only getting sketchier from here,-0.8,0
now watch the irs go after trump and his family capone went to jail for tax evasion this wannabe mob boss is no different,-0.8,0
trump and his goons still got off easy even with the fines im certain if i defrauded new york of 5k id get jail time and a lifetime ban from being able to run a business in new york im also sure his cult will be more than happy to pay of that fine,-0.8,0
biggest con man trump paid 750 dollars in multiple tax years,-0.8,0
trump went bankrupt about 6 times i think there was a lot of victims to his corruption,-0.8,0
listen to what the reporter is saying trump have inflated the value of properties to get better loans rate on loans and insurance and to pay less in taxes first of all this was never a case about tax fraud second this statement makes no fucking sense if you get better loans and pay lower interest rates you will pay more taxes not less but this is cnn they think you are stupid and they are full of shit,-0.8,0
they are found guilty and then stand barking into a microphone cowards cheats and fraudsters trump the banks and accountants stole millions of dollars they all made money where do you think that money came from answer us the people who borrow from banks for cars homes and medical bills,-0.8,0
damn maga mutants you best get a good nights sleep so you can get up nice and early to start making those paychecks for daddys bills,-0.8,0
that what he gets if he had never run for president he probably never would have not got caught greed is a deadly sin and got caught,-0.8,0
if trump hasnt coughed up the damages within 7 days nato should be invited to do whatever the heck they like to maralago and every other trump property,-0.8,0
ha ha pay up chump er trump nah chump as in harry potter justicehttpswwwyoutubecomwatchvyymxazx5xtk,-0.8,0
dont worry his idiot supporters will pay for it,-0.8,0
355 million is not even equal to what donald trump and his family has stolen from the american people through tax fraud over the years,-0.8,0
get your credit cards out maga sheep your god needs you,-0.8,0
instead of trump running businesses in nyc nyc chooses gangs to run their businesses in nyc from the day of the verdict nyc will be cursed with gangs setting up businesses that will destroy nyc foreverbut that is the choice nycs ag letitia james and the judge made businesses will start moving out of nyc because they will fear going through what president trump and his family have gone through keep laughing at trump nyc the laughter wont last long trump needs to sell his nyc buildings to venezuela who has big oil money through valero energy corp and valero gas stations in the united states venezuela can thereby turn trump tower and other trump buildings into shelters for the venezuelan migrants that would be the sweetest real estate stipulation ever,-0.8,0
money can buy time out of jail if another country helps him be president again he canwill pardon himself he has no shame,-0.8,0
perhaps trump will also pay juniors and the other ones fines out of his pocket like his father fred bailed him out no i dont think so either he will sell their homes to pay his,-0.8,0
i guess president trump will take his second term salary for lunch money,-0.8,0
he trying to go back to get loans in america since hes been dealing with russian mafia and now they are done with him,-0.8,0
so trumps lies has cost him and his supporters 1 billion dollars,-0.8,0
none of us will get a dime so who care,-0.8,0
nato countries will pay when he pays too,-0.8,0
isnt he a billionaire oh i forgot he has to pay 9 interest on the penalty he is going to ask his followers for a handout i wonder how many would be willing to throw their money away,-0.8,0
well donnie this is the price you and your now defuncted company for messing around with justice and getting enriched,-0.8,0
trump filing chapter 7 is his expertise nys and democrsts want to use the money to give to immigrants 5000 debit gift cards and 500 night hotels for years illgotten gains what about biden is he next too most likely bench trials deprive constitutional rights to civil trial by jury,-0.8,0
so there saying capitalism is against the law what a sham,-0.8,0
watch trumps cult give him money to pay the fools,-0.8,0
trump is running out of funds that cant be paid back trouble,-0.8,0
so hes gonna end up begging for money,-0.819,0
his dirtpoor cultists will be happy to pay the bill for him all the wealthy people he gave tax cuts to will just flip him off and laugh,-0.825,0
this marxist judge 3high on crack if he even thinks that president trump is ever going to pay that,-0.829,0
no one cares usd is monopoly money for trump his currency is power now,-0.83,0
after many yrs of lying and cheating judgement is finally here for trump and his family business insider called them family criminal enterprise you will see they are going right back to beg for donations even though trump said he is a rich man with a lot of cash,-0.8333,0
thats why hes called crooked con trumpf,-0.8333333333333334,0
unfortunately the money is paid by the trump org investors time to vote him out of the company like pappa johns owner hsd yo step down trump will just commit fraud in fl and other states,-0.84,0
all the maga cultists are flooding the comment and crying about a victimless crime without caring that hes been ripping off ny for over 50 years and 6 bankruptcies that destroyed lives businesses and stolen money from thousands of contractors and employees all while he laundered money through shell companies and sat on a golden toilet guess what trump is going to file next hint it starts with 7,-0.85,0
so some clown judge one guy can order another guy to pay 355 million dollars everyone should be wary of this if they can do this to a past president what if they came after you,-0.85,0
they wont see a dime,-0.85,0
dam did he kidnapped chelsea clinton naw he stole from ny for his own personal benefit gain the world and lose his soul for worthless bull stttt,-0.85,0
don jr wont be able to afford 8 balls,-0.85,0
all business in new york state will now become open game for seizures of property and liquid assets this is what communism looks like wake up people,-0.85,0
trump is a punk and a con artist hes been scamming people his whole life its about time for him to be held accountable maga can try to bail him out if they want to,-0.85,0
he might go bankrupt wouldnt be the first time this scum bucket is the swamp stuff we all talk about how the f does he have any support what exactly has he done,-0.875,0
so any business who has fudged on revenues or deductions can be fined 300 million plus in new york and barred from doing business this data going back decades a pox in nyc and new york state this should doom businesses from doing any business in nycnew york state all businesses in ny fear and all current and ex company officers that have done business in nycny fear fear and get out now,-0.875,0
plus the money he owes to e jean carrol its now up to over 440m ha ha at this rate hell owe over a billion soon maybe be sitting in a prison as well howwhy anyone can still support him is ridiculous,-0.88,0
what a genius business man add this to the long list of bankruptcies who is tired of all the winning phew,-0.89,0
the real joke about the democrats is that even if he just gave all this money they would still bash him afterwards he could perform miracles and you lunatics would still talk s on him the tds is infinite,-0.890625,0
trumps entire life is a fraud hes been scamming individuals businesses and banks for decades and its about time hes held accountable for his crimes and wrongdoings the day for justice has come and the teflon don is gone,-0.891,0
how much pain do we have to suffer to help you continue your fraudulent assaults you filled our city with migrants you cost tax payers 15 billion you took our hotels away and filled them with these people you took schools away from our kids the crime is thru the roof since they arrivedthats nothingyou then sent businesses running for the highway after 200 yrs being herenow our top 2 investors in nyc have pulled there money because of this absurd caseso i ask again how much do nyers have to pay for what youre doing bankruptcy will that do it complete collapse get the hell out of this state the people have had enoughwatch nys come november,-0.8915,0
they do everything to stop him and want to hit him in the wallet can you imagine demented biden and crazy harris back stand up america and vote for trump,-0.9,0
rapist trump will never have to pay the 355 the laws in the us are made by the rich and powerful to protect themselves laws only apply to average citizens,-0.9,0
he deserved half a billion dollarsthat sob is a white collar criminal in the highest level,-0.9,0
art of deal how to hide fraud to make a deal and hopefully not get caught oooopsloser,-0.9,0
this sets a ver bad precedent for new york businesses,-0.9,0
time to empty the rnc chest the evangelist church money its needed for their hero luckily trumps sons wife will be managing the rnc money for the appeal but dont expect ever to see the money again evidence is overwhelming that trump is a fraud,-0.9,0
this is absurd and pure evil there was a disclaimer and there were no victims its all nasty political injustice and all the voters see that he should pay them in pennies then bulldoze the buildings to return nyc to the rat infested ghetto it was before he built it up what goes around always comes around tenfold,-0.9,0
and yet all the bankers received their money back plus interest and were not claimants banks and insurers did their own due diligence this is lawfare and a hitjob against trump,-0.9,0
i guess nobody here has ever refinanced a house its ok when it worked for you though huh lefty hypocrites this fine is absurd,-0.9,0
donald trumpmy robbing the tax payers of the great state of new york this is election interference,-0.9,0
am i remembering correctly didnt all banks in the united states refuse to lend trump any more money and so he had to go to deutcher bank a foreign bank he had to go to china russia did he sell something to the saudis what was that in trumps adult son dons briefcase was that a sale to the saudis why did he return with billions of dollars it could not have been for nothing could it,-0.9,0
will trump have enough to buy cigarettes in prison,-0.9,0
congrats new york now no one will invest in the city because of it nice going lib tards lmfao,-0.9,0
lord donald trump if you can hear us save us trumpies how much will you guys be pitching in for your lord and savior donald j trump,-0.9,0
new york is going bankrupt and have to pay for those illegal aliens some wayfny fjb and fengeron,-0.9,0
trump doesnt care he will let his supporters who think hes their saviour pay this fine as usual the guy is a big fat con man,-0.9,0
that should of been compounded by 9 every year for the 6 years the case is for and he should of been band from ever doing any business any place in the country because of the depth and breadth of the frauds he has been charged with and the ones that we know he did that have past the statute of limitations he will do it again with out a thought because he dose not know how to run a company any other way,-0.9,0
i hope the ag appeals to have all the trump companies shut down for excessive leniency,-0.9,0
trump scams everywhere i would bet the amount he says he paid attorneys is probably half with trump pocketing the rest,-0.9,0
charge trump for everyones extra costs for their personal security because of trumps vile and dangerous threats,-0.9,0
the constant refrain from trump his family and his lawyers has been letitia james ran on getting trump as though that was some kind of gotcha what they dont want you to consider is that trumps decades of fraud bankruptcies and unpaid bills elevated him from an average businessman to a criminal that ny voters wanted dealt with tish james has honored the voters wishes who knew donald trump better than anyone,-0.9,0
all you supporters of t should sell your homes cars and retirement fundswhatever you have to save him dont worry when he gets back in power hell find you and pay everybody back just trust people just trust him,-0.9,0
trumps failure is starting losing his money money is all that matters to him trump only idiolizes money,-0.9,0
trump should never be able to run any business with his history of fraud and bankruptcy,-0.9,0
only 355 mil wow he got cheap away,-0.9,0
they just keep playing with this guy and playing yall know damn well his team of legal beagles are just gonna litigate the hell out of this ok and hes never gonna pay a dime,-0.9,0
more money harvested for ukraine sorry israel u get nada zippo zero,-0.9,0
